gene,group_1_with_mut,group_1_without_mut,group_2_with_mut,group_2_without_mut,chi2_p,mwu_p,chi2_neglogp,mwu_neglogp
TMEM55B,1,259,0,22,1.0,1.0,-0.0,-0.0
TRAV25,2,258,0,22,1.0,1.0,-0.0,-0.0
TRAV27,4,256,0,22,1.0,1.0,-0.0,-0.0
CGRRF1,5,255,0,22,1.0,1.0,-0.0,-0.0
SAMD4A,5,255,1,21,0.960834432283691,1.0,0.017351442030147005,-0.0
AL391261.1,3,257,0,22,1.0,1.0,-0.0,-0.0
ELMSAN1,2,258,0,22,1.0,1.0,-0.0,-0.0
CATSPERB,3,257,0,22,1.0,1.0,-0.0,-0.0
LINC00521,1,259,0,22,1.0,1.0,-0.0,-0.0
SERPINA6,11,249,0,22,0.6812632438718771,1.0,0.16668504187556904,-0.0
RTL1,3,257,0,22,1.0,1.0,-0.0,-0.0
DIO3,5,255,0,22,1.0,1.0,-0.0,-0.0
TECPR2,11,249,0,22,0.6812632438718771,1.0,0.16668504187556904,-0.0
KLC1,2,258,0,22,1.0,1.0,-0.0,-0.0
AHNAK2,39,221,3,19,1.0,0.20428579524181512,-0.0,0.6897618304432745
IGHV3-23,3,257,0,22,1.0,1.0,-0.0,-0.0
AC116165.1,1,259,0,22,1.0,1.0,-0.0,-0.0
NDN,7,253,1,21,1.0,1.0,-0.0,-0.0
OCA2,17,243,2,20,0.9874696247262896,0.8638317428547264,0.005476254705706167,0.06357084116215427
HERC2,35,225,1,21,0.38395569149852193,0.02006272190909824,0.41571889034072046,1.697610146594287
TRPM1,16,244,1,21,1.0,0.0960923294556733,-0.0,1.0173112783879563
OTUD7A,8,252,0,22,0.8681671105146213,1.0,0.06139667091907676,-0.0
KATNBL1,1,259,0,22,1.0,1.0,-0.0,-0.0
GOLGA8B,0,260,0,22,1.0,1.0,-0.0,-0.0
THBS1,6,254,0,22,1.0,1.0,-0.0,-0.0
INO80,6,254,1,21,1.0,1.0,-0.0,-0.0
PLA2G4F,3,257,0,22,1.0,1.0,-0.0,-0.0
TGM7,2,258,0,22,1.0,1.0,-0.0,-0.0
PPIP5K1,2,258,0,22,1.0,1.0,-0.0,-0.0
SPG11,9,251,0,22,0.7984696058588936,1.0,0.09774161084546562,-0.0
DUOXA1,1,259,0,22,1.0,1.0,-0.0,-0.0
SEMA6D,26,234,0,22,0.24079673590881145,1.0,0.6183494044009218,-0.0
FAM227B,5,255,0,22,1.0,1.0,-0.0,-0.0
TMOD3,2,258,0,22,1.0,1.0,-0.0,-0.0
MYZAP,1,259,0,22,1.0,1.0,-0.0,-0.0
MYO1E,1,259,0,22,1.0,1.0,-0.0,-0.0
TLN2,14,246,0,22,0.5449417902908105,1.0,0.2636498858070946,-0.0
CSNK1G1,2,258,0,22,1.0,1.0,-0.0,-0.0
CILP,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
IGDCC3,6,254,0,22,1.0,1.0,-0.0,-0.0
CLN6,2,258,0,22,1.0,1.0,-0.0,-0.0
RPLP1,0,260,0,22,1.0,1.0,-0.0,-0.0
MYO9A,14,246,0,22,0.5449417902908105,1.0,0.2636498858070946,-0.0
ARIH1,2,258,0,22,1.0,1.0,-0.0,-0.0
HCN4,6,254,0,22,1.0,1.0,-0.0,-0.0
SEMA7A,3,257,1,21,0.7241644115231185,1.0,0.1401628220471846,-0.0
UBE2Q2,2,258,0,22,1.0,1.0,-0.0,-0.0
PEAK1,11,249,0,22,0.6812632438718771,1.0,0.16668504187556904,-0.0
TBC1D2B,1,259,0,22,1.0,1.0,-0.0,-0.0
ADAMTS7,11,249,0,22,0.6812632438718771,1.0,0.16668504187556904,-0.0
MORF4L1,2,258,0,22,1.0,1.0,-0.0,-0.0
TMED3,0,260,1,21,0.1149721782121676,1.0,0.9394072406095307,-0.0
KIAA1024,6,254,0,22,1.0,1.0,-0.0,-0.0
FAH,1,259,0,22,1.0,1.0,-0.0,-0.0
EFTUD1,6,254,0,22,1.0,1.0,-0.0,-0.0
NTRK3,22,238,1,21,0.8112792132190259,0.730753334722013,0.09082965147182796,0.1362291941052308
ISG20,1,259,0,22,1.0,1.0,-0.0,-0.0
TMEM8A,3,257,0,22,1.0,1.0,-0.0,-0.0
RBFOX1,19,241,1,21,0.9584134299581799,0.779434528427275,0.01844710927460461,0.10822035916267156
NPIPA1,4,256,0,22,1.0,1.0,-0.0,-0.0
C16orf62,8,252,0,22,0.8681671105146213,1.0,0.06139667091907676,-0.0
GPR139,14,246,1,21,1.0,1.0,-0.0,-0.0
PDILT,11,249,0,22,0.6812632438718771,1.0,0.16668504187556904,-0.0
AQP8,5,255,0,22,1.0,1.0,-0.0,-0.0
XPO6,6,254,0,22,1.0,1.0,-0.0,-0.0
ITGAM,9,251,2,20,0.46168293248638415,1.0,0.3356561801683544,-0.0
ABCC11,18,242,1,21,1.0,0.6985353583033387,-0.0,0.1558116059744496
FTO,1,259,0,22,1.0,1.0,-0.0,-0.0
OGFOD1,1,259,0,22,1.0,1.0,-0.0,-0.0
ADGRG5,0,260,1,21,0.1149721782121676,1.0,0.9394072406095307,-0.0
CNOT1,5,255,1,21,0.960834432283691,0.2888443663464849,0.017351442030147005,0.5393360985691478
CDH5,6,254,0,22,1.0,1.0,-0.0,-0.0
KCTD19,6,254,1,21,1.0,1.0,-0.0,-0.0
ACD,2,258,0,22,1.0,1.0,-0.0,-0.0
PSKH1,3,257,0,22,1.0,1.0,-0.0,-0.0
ZFHX3,11,249,1,21,1.0,1.0,-0.0,-0.0
PSMD7,0,260,0,22,1.0,1.0,-0.0,-0.0
PKD1L2,14,246,5,17,0.007517284870765714,0.6325851216960414,2.1239389916645868,0.19888102683903797
NECAB2,5,255,0,22,1.0,1.0,-0.0,-0.0
ADAD2,2,258,0,22,1.0,1.0,-0.0,-0.0
JPH3,6,254,0,22,1.0,1.0,-0.0,-0.0
RPH3AL,1,259,1,21,0.3627530371159481,1.0,0.4403889427849873,-0.0
TRPV3,8,252,0,22,0.8681671105146213,1.0,0.06139667091907676,-0.0
SHPK,5,255,0,22,1.0,1.0,-0.0,-0.0
CAMKK1,4,256,0,22,1.0,1.0,-0.0,-0.0
ZZEF1,12,248,0,22,0.6313704751406607,1.0,0.19971573093809203,-0.0
NLRP1,12,248,1,21,1.0,1.0,-0.0,-0.0
ARHGEF15,4,256,0,22,1.0,1.0,-0.0,-0.0
MYH13,25,235,1,21,0.685099524460498,1.0,0.16424633393186944,-0.0
MYH3,22,238,0,22,0.3139423791873774,1.0,0.5031500547844499,-0.0
TRPV2,4,256,0,22,1.0,1.0,-0.0,-0.0
CCDC144A,5,255,1,21,0.960834432283691,1.0,0.017351442030147005,-0.0
RAI1,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
UBBP4,19,241,1,21,0.9584134299581799,1.0,0.01844710927460461,-0.0
MYO18A,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
SSH2,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
NF1,29,231,1,21,0.5450321649837566,0.0027327462067737594,0.26357786714949233,2.563400699853522
LRRC37B,7,253,1,21,1.0,1.0,-0.0,-0.0
SLFN5,5,255,1,21,0.960834432283691,1.0,0.017351442030147005,-0.0
SLFN12,4,256,0,22,1.0,1.0,-0.0,-0.0
GAS2L2,5,255,0,22,1.0,1.0,-0.0,-0.0
LYZL6,2,258,0,22,1.0,1.0,-0.0,-0.0
SYNRG,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
ORMDL3,0,260,0,22,1.0,1.0,-0.0,-0.0
KRTAP1-1,0,260,0,22,1.0,1.0,-0.0,-0.0
KRT34,8,252,0,22,0.8681671105146213,1.0,0.06139667091907676,-0.0
KRT31,8,252,0,22,0.8681671105146213,1.0,0.06139667091907676,-0.0
KRT19,6,254,0,22,1.0,1.0,-0.0,-0.0
KRT16,1,259,0,22,1.0,1.0,-0.0,-0.0
JUP,0,260,0,22,1.0,1.0,-0.0,-0.0
KCNH4,7,253,1,21,1.0,1.0,-0.0,-0.0
ATP6V0A1,1,259,2,20,0.006146104822367153,1.0,2.211400037085266,-0.0
ETV4,0,260,0,22,1.0,1.0,-0.0,-0.0
HOXB3,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
HOXB9,2,258,1,21,0.5648817379827518,1.0,0.24804246530884852,-0.0
IGF2BP1,9,251,0,22,0.7984696058588936,1.0,0.09774161084546562,-0.0
LUC7L3,1,259,0,22,1.0,1.0,-0.0,-0.0
VEZF1,3,257,0,22,1.0,1.0,-0.0,-0.0
GH2,4,256,0,22,1.0,1.0,-0.0,-0.0
GH1,3,257,0,22,1.0,1.0,-0.0,-0.0
ERN1,7,253,1,21,1.0,1.0,-0.0,-0.0
ABCA8,13,247,0,22,0.5861415720561547,1.0,0.23199747521569128,-0.0
ABCA5,12,248,1,21,1.0,1.0,-0.0,-0.0
KCNJ16,9,251,1,21,1.0,1.0,-0.0,-0.0
USH1G,2,258,1,21,0.5648817379827518,1.0,0.24804246530884852,-0.0
SUMO2,0,260,0,22,1.0,1.0,-0.0,-0.0
LLGL2,10,250,1,21,1.0,1.0,-0.0,-0.0
RNF157,4,256,0,22,1.0,1.0,-0.0,-0.0
ENGASE,6,254,0,22,1.0,1.0,-0.0,-0.0
SLC38A10,2,258,1,21,0.5648817379827518,1.0,0.24804246530884852,-0.0
COLEC12,6,254,1,21,1.0,1.0,-0.0,-0.0
EMILIN2,11,249,1,21,1.0,1.0,-0.0,-0.0
MYOM1,7,253,1,21,1.0,1.0,-0.0,-0.0
LRRC30,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
CXADRP3,6,254,0,22,1.0,1.0,-0.0,-0.0
POTEC,16,244,1,21,1.0,0.8554122386518873,-0.0,0.06782454044703864
ROCK1,11,249,0,22,0.6812632438718771,1.0,0.16668504187556904,-0.0
CABLES1,1,259,0,22,1.0,1.0,-0.0,-0.0
DSC1,9,251,0,22,0.7984696058588936,1.0,0.09774161084546562,-0.0
DSG3,17,243,1,21,1.0,0.03688842570704987,-0.0,1.4331098788293164
TRAPPC8,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
KLHL14,11,249,0,22,0.6812632438718771,1.0,0.16668504187556904,-0.0
SETBP1,27,233,3,19,0.9085121947410459,0.9306338704797584,0.04166923888627145,0.031221145339422524
WDR7,17,243,0,22,0.4408324766036329,1.0,0.35572641803514515,-0.0
CDH20,15,245,0,22,0.507258633561859,1.0,0.29477055252257905,-0.0
NETO1,8,252,0,22,0.8681671105146213,1.0,0.06139667091907676,-0.0
GALR1,1,259,0,22,1.0,1.0,-0.0,-0.0
CTDP1,6,254,2,20,0.2414402013225001,1.0,0.6171904154362189,-0.0
PIAS4,1,259,0,22,1.0,1.0,-0.0,-0.0
CLEC4G,1,259,1,21,0.3627530371159481,1.0,0.4403889427849873,-0.0
KEAP1,46,214,0,22,0.06343418567550463,1.0,1.1976766309358247,-0.0
ILF3,4,256,0,22,1.0,1.0,-0.0,-0.0
UNC13A,10,250,0,22,0.736619943881955,1.0,0.13275652685956768,-0.0
ELL,0,260,0,22,1.0,1.0,-0.0,-0.0
KXD1,0,260,0,22,1.0,1.0,-0.0,-0.0
CRLF1,5,255,0,22,1.0,1.0,-0.0,-0.0
ZNF626,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
ZNF208,28,232,2,20,1.0,0.62200788957262,-0.0,0.20620410666589664
ZNF98,14,246,0,22,0.5449417902908105,1.0,0.2636498858070946,-0.0
GPI,3,257,0,22,1.0,1.0,-0.0,-0.0
ZNF302,2,258,0,22,1.0,1.0,-0.0,-0.0
FFAR3,3,257,0,22,1.0,1.0,-0.0,-0.0
IGFLR1,0,260,0,22,1.0,1.0,-0.0,-0.0
CLIP3,4,256,1,21,0.8532652430665986,1.0,0.0689159445722304,-0.0
ZNF566,4,256,0,22,1.0,1.0,-0.0,-0.0
ZNF260,3,257,0,22,1.0,1.0,-0.0,-0.0
CLC,3,257,0,22,1.0,1.0,-0.0,-0.0
PRX,4,256,1,21,0.8532652430665986,0.13361440253771611,0.0689159445722304,0.8741467259508353
ITPKC,2,258,0,22,1.0,1.0,-0.0,-0.0
PSG6,12,248,0,22,0.6313704751406607,1.0,0.19971573093809203,-0.0
PSG5,14,246,0,22,0.5449417902908105,1.0,0.2636498858070946,-0.0
ZNF221,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
TOMM40,2,258,0,22,1.0,1.0,-0.0,-0.0
GLTSCR1,4,256,0,22,1.0,1.0,-0.0,-0.0
SULT2A1,5,255,0,22,1.0,1.0,-0.0,-0.0
C19orf73,2,258,0,22,1.0,1.0,-0.0,-0.0
GPR32,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
KLK3,6,254,1,21,1.0,1.0,-0.0,-0.0
CD33,9,251,0,22,0.7984696058588936,1.0,0.09774161084546562,-0.0
SIGLEC8,11,249,0,22,0.6812632438718771,1.0,0.16668504187556904,-0.0
SPACA6P-AS,0,260,0,22,1.0,1.0,-0.0,-0.0
FPR2,4,256,0,22,1.0,1.0,-0.0,-0.0
FPR3,4,256,0,22,1.0,1.0,-0.0,-0.0
ZNF616,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
PPP2R1A,8,252,0,22,0.8681671105146213,1.0,0.06139667091907676,-0.0
MIR520F,0,260,0,22,1.0,1.0,-0.0,-0.0
AC011453.3,0,260,0,22,1.0,1.0,-0.0,-0.0
PRKCG,10,250,0,22,0.736619943881955,1.0,0.13275652685956768,-0.0
LAIR1,8,252,0,22,0.8681671105146213,1.0,0.06139667091907676,-0.0
LAIR2,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
TNNI3,3,257,0,22,1.0,1.0,-0.0,-0.0
TMEM190,1,259,0,22,1.0,1.0,-0.0,-0.0
NLRP4,21,239,0,22,0.3356861910800977,1.0,0.47406652369408836,-0.0
ZNF530,5,255,0,22,1.0,1.0,-0.0,-0.0
ZNF211,1,259,0,22,1.0,1.0,-0.0,-0.0
ZSCAN4,7,253,1,21,1.0,1.0,-0.0,-0.0
ZNF776,1,259,0,22,1.0,1.0,-0.0,-0.0
TASP1,3,257,2,20,0.061840568144098974,1.0,1.208726529104064,-0.0
NDUFAF5,1,259,0,22,1.0,1.0,-0.0,-0.0
CSRP2BP,3,257,1,21,0.7241644115231185,1.0,0.1401628220471846,-0.0
SCP2D1,3,257,0,22,1.0,1.0,-0.0,-0.0
NKX2-2,9,251,0,22,0.7984696058588936,1.0,0.09774161084546562,-0.0
DEFB118,2,258,0,22,1.0,1.0,-0.0,-0.0
DEFB119,4,256,1,21,0.8532652430665986,1.0,0.0689159445722304,-0.0
REM1,5,255,0,22,1.0,1.0,-0.0,-0.0
XKR7,15,245,0,22,0.507258633561859,1.0,0.29477055252257905,-0.0
BPIFB3,3,257,0,22,1.0,1.0,-0.0,-0.0
FAM83C,9,251,0,22,0.7984696058588936,1.0,0.09774161084546562,-0.0
DLGAP4,13,247,0,22,0.5861415720561547,1.0,0.23199747521569128,-0.0
DSN1,3,257,1,21,0.7241644115231185,1.0,0.1401628220471846,-0.0
ADIG,1,259,0,22,1.0,1.0,-0.0,-0.0
LPIN3,4,256,0,22,1.0,1.0,-0.0,-0.0
PKIG,0,260,1,21,0.1149721782121676,1.0,0.9394072406095307,-0.0
PABPC1L,4,256,1,21,0.8532652430665986,1.0,0.0689159445722304,-0.0
PI3,0,260,0,22,1.0,1.0,-0.0,-0.0
NEURL2,0,260,0,22,1.0,1.0,-0.0,-0.0
CDH22,12,248,0,22,0.6313704751406607,1.0,0.19971573093809203,-0.0
PTPN1,1,259,0,22,1.0,1.0,-0.0,-0.0
NFATC2,7,253,1,21,1.0,1.0,-0.0,-0.0
ATP9A,11,249,0,22,0.6812632438718771,1.0,0.16668504187556904,-0.0
ZFP64,16,244,0,22,0.47267191885392634,1.0,0.3254401980970042,-0.0
CDH26,6,254,0,22,1.0,1.0,-0.0,-0.0
DIDO1,18,242,1,21,1.0,0.8638317428547264,-0.0,0.06357084116215427
KCNQ2,12,248,0,22,0.6313704751406607,1.0,0.19971573093809203,-0.0
C20orf195,2,258,0,22,1.0,1.0,-0.0,-0.0
MYT1,11,249,1,21,1.0,1.0,-0.0,-0.0
CLDN8,2,258,0,22,1.0,1.0,-0.0,-0.0
CLIC6,1,259,1,21,0.3627530371159481,1.0,0.4403889427849873,-0.0
ABCG1,8,252,0,22,0.8681671105146213,1.0,0.06139667091907676,-0.0
CCT8L2,10,250,0,22,0.736619943881955,1.0,0.13275652685956768,-0.0
IGKV1OR22-5,3,257,0,22,1.0,1.0,-0.0,-0.0
MICAL3,10,250,0,22,0.736619943881955,1.0,0.13275652685956768,-0.0
RTN4R,2,258,0,22,1.0,1.0,-0.0,-0.0
MAPK1,3,257,0,22,1.0,1.0,-0.0,-0.0
GSTT2,0,260,0,22,1.0,1.0,-0.0,-0.0
PATZ1,3,257,0,22,1.0,1.0,-0.0,-0.0
APOL6,2,258,0,22,1.0,1.0,-0.0,-0.0
TRIOBP,8,252,1,21,1.0,1.0,-0.0,-0.0
GTPBP1,4,256,1,21,0.8532652430665986,1.0,0.0689159445722304,-0.0
EP300,6,254,0,22,1.0,1.0,-0.0,-0.0
RANGAP1,1,259,0,22,1.0,1.0,-0.0,-0.0
CCDC134,2,258,0,22,1.0,1.0,-0.0,-0.0
UPK3A,1,259,0,22,1.0,1.0,-0.0,-0.0
PLXNB2,20,240,2,20,1.0,0.8743670611628918,-0.0,0.05830621133356215
DHRSX,4,256,0,22,1.0,1.0,-0.0,-0.0
MXRA5,49,211,3,19,0.7499103025007506,0.3783228300528383,0.124990679886436,0.422137450230381
FAM9A,2,258,0,22,1.0,1.0,-0.0,-0.0
GLRA2,9,251,2,20,0.46168293248638415,0.8136637157667919,0.3356561801683544,0.08955505034777024
FAM47A,35,225,1,21,0.38395569149852193,0.037325805144865845,0.41571889034072046,1.427990815452876
SRPX,4,256,0,22,1.0,1.0,-0.0,-0.0
GPR82,1,259,0,22,1.0,1.0,-0.0,-0.0
SYN1,6,254,0,22,1.0,1.0,-0.0,-0.0
AKAP4,11,249,1,21,1.0,1.0,-0.0,-0.0
MAGED2,8,252,0,22,0.8681671105146213,1.0,0.06139667091907676,-0.0
TRO,18,242,1,21,1.0,1.0,-0.0,-0.0
USP51,6,254,0,22,1.0,1.0,-0.0,-0.0
HEPH,23,237,2,20,1.0,0.7495587827451977,-0.0,0.12519430274790797
MED12,17,243,2,20,0.9874696247262896,0.7081434544792655,0.005476254705706167,0.14987875477088197
RLIM,3,257,0,22,1.0,1.0,-0.0,-0.0
KIAA2022,8,252,1,21,1.0,1.0,-0.0,-0.0
MAGEE2,5,255,0,22,1.0,1.0,-0.0,-0.0
MAGT1,3,257,0,22,1.0,1.0,-0.0,-0.0
ATP7A,19,241,0,22,0.384264954146199,1.0,0.41536922239216434,-0.0
TAF9B,1,259,0,22,1.0,1.0,-0.0,-0.0
GPR174,9,251,0,22,0.7984696058588936,1.0,0.09774161084546562,-0.0
ITM2A,6,254,0,22,1.0,1.0,-0.0,-0.0
TBX22,10,250,1,21,1.0,1.0,-0.0,-0.0
FAM46D,6,254,0,22,1.0,1.0,-0.0,-0.0
POU3F4,17,243,0,22,0.4408324766036329,1.0,0.35572641803514515,-0.0
CYLC1,8,252,0,22,0.8681671105146213,1.0,0.06139667091907676,-0.0
RPS6KA6,3,257,2,20,0.061840568144098974,0.6830913983096087,1.208726529104064,0.16552118339626223
HDX,5,255,0,22,1.0,1.0,-0.0,-0.0
SATL1,8,252,0,22,0.8681671105146213,1.0,0.06139667091907676,-0.0
ZNF711,9,251,0,22,0.7984696058588936,1.0,0.09774161084546562,-0.0
CPXCR1,10,250,0,22,0.736619943881955,1.0,0.13275652685956768,-0.0
TGIF2LX,14,246,0,22,0.5449417902908105,1.0,0.2636498858070946,-0.0
FAM133A,3,257,1,21,0.7241644115231185,0.24821307898992362,0.1401628220471846,0.6051753381334227
TMSB15A,1,259,0,22,1.0,1.0,-0.0,-0.0
GLRA4,4,256,1,21,0.8532652430665986,1.0,0.0689159445722304,-0.0
TMEM31,1,259,0,22,1.0,1.0,-0.0,-0.0
COL4A6,11,249,1,21,1.0,1.0,-0.0,-0.0
IRS4,13,247,1,21,1.0,1.0,-0.0,-0.0
AGTR2,4,256,0,22,1.0,1.0,-0.0,-0.0
THOC2,15,245,0,22,0.507258633561859,1.0,0.29477055252257905,-0.0
XIAP,3,257,0,22,1.0,1.0,-0.0,-0.0
TENM1,26,234,3,19,0.862119385114494,0.2925054772550334,0.06443258950435936,0.5338659972079016
ZDHHC9,6,254,0,22,1.0,1.0,-0.0,-0.0
STK26,5,255,0,22,1.0,1.0,-0.0,-0.0
FRMD7,10,250,0,22,0.736619943881955,1.0,0.13275652685956768,-0.0
SAGE1,18,242,3,19,0.46612960854077823,0.7854947471183542,0.3314933098168836,0.10485671489535194
MAP7D3,9,251,0,22,0.7984696058588936,1.0,0.09774161084546562,-0.0
ADGRG4,48,212,3,19,0.7824210484838251,0.00011088729624274646,0.10655947478817103,3.9551182057687733
BRS3,4,256,0,22,1.0,1.0,-0.0,-0.0
MCF2,10,250,2,20,0.5351078865689138,0.8230632737581215,0.2715586482256699,0.0845667767103056
CXorf66,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
LDOC1,0,260,0,22,1.0,1.0,-0.0,-0.0
MAGEC3,19,241,1,21,0.9584134299581799,0.8676323347781927,0.01844710927460461,0.06166427114140045
UBE2NL,3,257,0,22,1.0,1.0,-0.0,-0.0
FMR1,6,254,0,22,1.0,1.0,-0.0,-0.0
TMEM185A,3,257,0,22,1.0,1.0,-0.0,-0.0
GPR50,8,252,2,20,0.38745195052355985,0.34850142376108484,0.41178214842570127,0.4577954433039355
MAGEA4,14,246,0,22,0.5449417902908105,1.0,0.2636498858070946,-0.0
HAUS7,5,255,1,21,0.960834432283691,1.0,0.017351442030147005,-0.0
ABCD1,1,259,0,22,1.0,1.0,-0.0,-0.0
AVPR2,8,252,0,22,0.8681671105146213,1.0,0.06139667091907676,-0.0
FUNDC2,3,257,0,22,1.0,1.0,-0.0,-0.0
TMLHE,4,256,0,22,1.0,1.0,-0.0,-0.0
SPRY3,6,254,0,22,1.0,1.0,-0.0,-0.0
PADI4,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
GPN2,3,257,1,21,0.7241644115231185,1.0,0.1401628220471846,-0.0
AMIGO1,3,257,0,22,1.0,1.0,-0.0,-0.0
NBPF19,2,258,0,22,1.0,1.0,-0.0,-0.0
RASAL2,10,250,1,21,1.0,1.0,-0.0,-0.0
TP53BP2,3,257,0,22,1.0,1.0,-0.0,-0.0
GCSAML,6,254,0,22,1.0,1.0,-0.0,-0.0
ROCK2,3,257,0,22,1.0,1.0,-0.0,-0.0
ATG16L1,5,255,0,22,1.0,1.0,-0.0,-0.0
DPPA4,8,252,0,22,0.8681671105146213,1.0,0.06139667091907676,-0.0
PLS1,3,257,0,22,1.0,1.0,-0.0,-0.0
WHSC1,8,252,0,22,0.8681671105146213,1.0,0.06139667091907676,-0.0
SH3BP2,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
GUF1,2,258,0,22,1.0,1.0,-0.0,-0.0
TACR3,12,248,0,22,0.6313704751406607,1.0,0.19971573093809203,-0.0
NEUROG2,6,254,0,22,1.0,1.0,-0.0,-0.0
TRIM2,2,258,0,22,1.0,1.0,-0.0,-0.0
GRIA2,14,246,1,21,1.0,1.0,-0.0,-0.0
PRKAA1,5,255,0,22,1.0,1.0,-0.0,-0.0
NLN,6,254,0,22,1.0,1.0,-0.0,-0.0
PCDHB15,13,247,1,21,1.0,1.0,-0.0,-0.0
HIST1H4K,2,258,0,22,1.0,1.0,-0.0,-0.0
MPP6,1,259,0,22,1.0,1.0,-0.0,-0.0
IGFBP3,3,257,0,22,1.0,1.0,-0.0,-0.0
EGFR,30,230,11,11,4.241134241085834e-06,0.21908567980165838,5.372517980961618,0.659386008502137
PTPRN2,17,243,1,21,1.0,1.0,-0.0,-0.0
C8orf33,4,256,0,22,1.0,1.0,-0.0,-0.0
DENND1A,5,255,1,21,0.960834432283691,1.0,0.017351442030147005,-0.0
CALML3,3,257,0,22,1.0,1.0,-0.0,-0.0
SOX6,10,250,0,22,0.736619943881955,1.0,0.13275652685956768,-0.0
RAD52,3,257,0,22,1.0,1.0,-0.0,-0.0
EIF4B,5,255,1,21,0.960834432283691,1.0,0.017351442030147005,-0.0
PXN,2,258,0,22,1.0,1.0,-0.0,-0.0
EFNB2,3,257,0,22,1.0,1.0,-0.0,-0.0
RPGRIP1,10,250,0,22,0.736619943881955,1.0,0.13275652685956768,-0.0
AQR,11,249,0,22,0.6812632438718771,1.0,0.16668504187556904,-0.0
ALDH1A2,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
STX1B,1,259,0,22,1.0,1.0,-0.0,-0.0
ZNF668,6,254,1,21,1.0,1.0,-0.0,-0.0
TRIM72,4,256,1,21,0.8532652430665986,1.0,0.0689159445722304,-0.0
SMTNL2,4,256,1,21,0.8532652430665986,1.0,0.0689159445722304,-0.0
PFN1,1,259,0,22,1.0,1.0,-0.0,-0.0
AKAP1,7,253,0,22,0.9475456644370799,1.0,0.023399851190850834,-0.0
MAFG,2,258,0,22,1.0,1.0,-0.0,-0.0
ADGRE2,8,252,0,22,0.8681671105146213,1.0,0.06139667091907676,-0.0
ZNF432,2,258,0,22,1.0,1.0,-0.0,-0.0
ZNF341,5,255,1,21,0.960834432283691,1.0,0.017351442030147005,-0.0
TPTE,30,230,2,20,1.0,0.7807143627532542,-0.0,0.10750783087342437
CCDC116,6,254,3,19,0.023142297499807965,1.0,1.6355935277542684,-0.0
PTCHD1,9,251,2,20,0.46168293248638415,0.8136637157667919,0.3356561801683544,0.08955505034777024
MBNL3,4,256,0,22,1.0,1.0,-0.0,-0.0
SCNN1D,2,258,0,22,1.0,1.0,-0.0,-0.0
PER3,4,256,0,22,1.0,1.0,-0.0,-0.0
NPPA,0,260,0,22,1.0,1.0,-0.0,-0.0
HNRNPCL2,5,255,0,22,1.0,1.0,-0.0,-0.0
KAZN,6,254,0,22,1.0,1.0,-0.0,-0.0
SRSF10,3,257,0,22,1.0,1.0,-0.0,-0.0
MYOM3,12,248,1,21,1.0,1.0,-0.0,-0.0
HMGN2,0,260,0,22,1.0,1.0,-0.0,-0.0
MAP3K6,2,258,0,22,1.0,1.0,-0.0,-0.0
EPB41,3,257,0,22,1.0,1.0,-0.0,-0.0
PTCH2,0,260,0,22,1.0,1.0,-0.0,-0.0
LURAP1,1,259,0,22,1.0,1.0,-0.0,-0.0
ATPAF1,1,259,0,22,1.0,1.0,-0.0,-0.0
C1orf87,4,256,0,22,1.0,1.0,-0.0,-0.0
GBP4,12,248,0,22,0.6313704751406607,1.0,0.19971573093809203,-0.0
GBP5,3,257,1,21,0.7241644115231185,1.0,0.1401628220471846,-0.0
OLFM3,13,247,1,21,1.0,1.0,-0.0,-0.0
AMY2B,13,247,0,22,0.5861415720561547,1.0,0.23199747521569128,-0.0
MAN1A2,2,258,1,21,0.5648817379827518,1.0,0.24804246530884852,-0.0
NBPF15,6,254,0,22,1.0,1.0,-0.0,-0.0
TCHHL1,13,247,0,22,0.5861415720561547,1.0,0.23199747521569128,-0.0
LCE3D,3,257,0,22,1.0,1.0,-0.0,-0.0
PGLYRP3,5,255,0,22,1.0,1.0,-0.0,-0.0
FDPS,4,256,0,22,1.0,1.0,-0.0,-0.0
GLMP,3,257,0,22,1.0,1.0,-0.0,-0.0
PEAR1,11,249,0,22,0.6812632438718771,1.0,0.16668504187556904,-0.0
