gene,group_1_with_mut,group_1_without_mut,group_2_with_mut,group_2_without_mut,chi2_p,mwu_p,chi2_neglogp,mwu_neglogp
ZNF215,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
NLRP10,2,35,3,37,1.0,1.0,-0.0,-0.0
STK33,0,37,0,40,1.0,1.0,-0.0,-0.0
DENND5A,0,37,0,40,1.0,1.0,-0.0,-0.0
IPO7,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
CSNK2A3,0,37,0,40,1.0,1.0,-0.0,-0.0
PARVA,0,37,0,40,1.0,1.0,-0.0,-0.0
FAR1,0,37,0,40,1.0,1.0,-0.0,-0.0
KCNJ11,0,37,1,39,1.0,1.0,-0.0,-0.0
USH1C,3,34,2,38,0.9281583190469672,1.0,0.032377938410359776,-0.0
TPH1,0,37,0,40,1.0,1.0,-0.0,-0.0
SLC6A5,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
NELL1,3,34,4,36,1.0,1.0,-0.0,-0.0
FANCF,0,37,0,40,1.0,1.0,-0.0,-0.0
ANO3,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
DCDC1,4,33,6,34,0.8359448455317575,0.2838764745722945,0.07782237575643168,0.5468705968604606
CCDC73,1,36,2,38,1.0,1.0,-0.0,-0.0
CAPRIN1,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
PAMR1,1,36,2,38,1.0,1.0,-0.0,-0.0
LDLRAD3,0,37,1,39,1.0,1.0,-0.0,-0.0
ALKBH3,0,37,1,39,1.0,1.0,-0.0,-0.0
EXT2,0,37,1,39,1.0,1.0,-0.0,-0.0
PRDM11,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
HARBI1,0,37,1,39,1.0,1.0,-0.0,-0.0
ARHGAP1,1,36,1,39,1.0,1.0,-0.0,-0.0
F2,0,37,1,39,1.0,1.0,-0.0,-0.0
TRIM48,4,33,3,37,0.9138412931528116,1.0,0.03912922165432542,-0.0
OR4A16,2,35,6,34,0.314986824219613,1.0,0.5017076122052987,-0.0
OR4C15,5,32,2,38,0.3672576806787726,0.7518296340458492,0.43502911278337647,0.1238805601745527
OR4P4,1,36,2,38,1.0,1.0,-0.0,-0.0
OR4S2,1,36,1,39,1.0,1.0,-0.0,-0.0
OR4C6,2,35,2,38,1.0,1.0,-0.0,-0.0
OR5L1,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
TRIM51,4,33,3,37,0.9138412931528116,1.0,0.03912922165432542,-0.0
OR5T3,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
OR8K1,0,37,1,39,1.0,1.0,-0.0,-0.0
OR5M11,1,36,1,39,1.0,1.0,-0.0,-0.0
CLP1,0,37,0,40,1.0,1.0,-0.0,-0.0
OR9Q2,1,36,1,39,1.0,1.0,-0.0,-0.0
OR5B3,2,35,2,38,1.0,1.0,-0.0,-0.0
OR4D6,2,35,3,37,1.0,1.0,-0.0,-0.0
MS4A3,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
CCDC86,0,37,0,40,1.0,1.0,-0.0,-0.0
MYRF,0,37,1,39,1.0,1.0,-0.0,-0.0
RPS6KA4,1,36,1,39,1.0,1.0,-0.0,-0.0
KLC2,0,37,0,40,1.0,1.0,-0.0,-0.0
CTSF,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
CCDC87,0,37,1,39,1.0,1.0,-0.0,-0.0
MRPL21,0,37,0,40,1.0,1.0,-0.0,-0.0
TPCN2,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
FOLR2,0,37,0,40,1.0,1.0,-0.0,-0.0
UVRAG,1,36,2,38,1.0,0.4795001221869535,-0.0,0.31921127782572034
INTS4,3,34,0,40,0.212156253893544,1.0,0.6733441616752353,-0.0
CREBZF,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
RAB38,0,37,0,40,1.0,1.0,-0.0,-0.0
TYR,1,36,2,38,1.0,1.0,-0.0,-0.0
FOLH1B,5,32,1,39,0.16886026057712117,1.0,0.772472544879697,-0.0
FAT3,11,26,8,32,0.46851535986996395,0.33415524629646576,0.32927616657466563,0.476051715986586
C11orf54,0,37,0,40,1.0,1.0,-0.0,-0.0
PGR,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
DYNC2H1,5,32,2,38,0.3672576806787726,1.0,0.43502911278337647,-0.0
DDX10,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
RP11-108O10.8,0,37,0,40,1.0,1.0,-0.0,-0.0
TTC12,1,36,1,39,1.0,1.0,-0.0,-0.0
NXPE1,1,36,1,39,1.0,1.0,-0.0,-0.0
VPS11,0,37,1,39,1.0,1.0,-0.0,-0.0
ABCG4,2,35,2,38,1.0,1.0,-0.0,-0.0
OR8B12,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
PKNOX2,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
NFRKB,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
APLP2,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
SNX19,0,37,0,40,1.0,1.0,-0.0,-0.0
CCDC77,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
RAD51AP1,0,37,0,40,1.0,1.0,-0.0,-0.0
GALNT8,2,35,3,37,1.0,1.0,-0.0,-0.0
CD163,2,35,3,37,1.0,0.7609067270751141,-0.0,0.11866857634275665
KIAA1467,0,37,0,40,1.0,1.0,-0.0,-0.0
GRIN2B,1,36,4,36,0.40343450930321345,1.0,0.39422695550612863,-0.0
PIK3C2G,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
PDE3A,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
LINC00477,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
PPFIBP1,0,37,0,40,1.0,1.0,-0.0,-0.0
MRPS35,0,37,0,40,1.0,1.0,-0.0,-0.0
RP11-551L14.1,1,36,1,39,1.0,1.0,-0.0,-0.0
LRRK2,5,32,1,39,0.16886026057712117,0.2888443663464849,0.772472544879697,0.5393360985691478
PDZRN4,2,35,5,35,0.4931970620073777,1.0,0.3069795191764361,-0.0
ADAMTS20,4,33,6,34,0.8359448455317575,1.0,0.07782237575643168,-0.0
COL2A1,0,37,1,39,1.0,1.0,-0.0,-0.0
WNT10B,0,37,0,40,1.0,1.0,-0.0,-0.0
KCNH3,1,36,2,38,1.0,1.0,-0.0,-0.0
CERS5,0,37,0,40,1.0,1.0,-0.0,-0.0
POU6F1,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
ACVRL1,0,37,0,40,1.0,1.0,-0.0,-0.0
KRT85,1,36,1,39,1.0,1.0,-0.0,-0.0
KRT84,1,36,2,38,1.0,1.0,-0.0,-0.0
KRT82,1,36,1,39,1.0,1.0,-0.0,-0.0
KRT6B,1,36,3,37,0.6644214275001128,1.0,0.177556370057184,-0.0
KRT6C,1,36,1,39,1.0,1.0,-0.0,-0.0
KRT72,1,36,1,39,1.0,1.0,-0.0,-0.0
KRT79,0,37,1,39,1.0,1.0,-0.0,-0.0
KRT78,0,37,1,39,1.0,1.0,-0.0,-0.0
NCKAP1L,0,37,3,37,0.26705074127527784,1.0,0.5734062121853291,-0.0
ESYT1,0,37,0,40,1.0,1.0,-0.0,-0.0
STAT2,0,37,1,39,1.0,1.0,-0.0,-0.0
GLI1,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
KIF5A,1,36,3,37,0.6644214275001128,1.0,0.177556370057184,-0.0
SLC26A10,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
AGAP2,1,36,2,38,1.0,1.0,-0.0,-0.0
SRGAP1,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
CAND1,1,36,2,38,1.0,1.0,-0.0,-0.0
CCT2,0,37,0,40,1.0,1.0,-0.0,-0.0
ZFC3H1,1,36,4,36,0.40343450930321345,1.0,0.39422695550612863,-0.0
TRHDE,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
KCNC2,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
E2F7,1,36,2,38,1.0,1.0,-0.0,-0.0
NAV3,10,27,9,31,0.8447469891093831,0.7745543458230244,0.07327334748501148,0.11094810500222363
LIN7A,0,37,0,40,1.0,1.0,-0.0,-0.0
SLC6A15,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
LRRIQ1,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
DCN,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
SCYL2,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
PARPBP,0,37,0,40,1.0,1.0,-0.0,-0.0
STAB2,6,31,5,35,0.8889138679345552,1.0,0.05114031832444903,-0.0
FICD,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
ACACB,3,34,2,38,0.9281583190469672,0.6830913983096087,0.032377938410359776,0.16552118339626223
HECTD4,1,36,4,36,0.40343450930321345,1.0,0.39422695550612863,-0.0
OAS3,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
SDS,0,37,0,40,1.0,1.0,-0.0,-0.0
TMEM120B,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
KNTC1,4,33,1,39,0.3097115405458978,1.0,0.5090426115562862,-0.0
DNAH10,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
NCOR2,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
DHX37,0,37,1,39,1.0,1.0,-0.0,-0.0
FZD10,3,34,0,40,0.212156253893544,1.0,0.6733441616752353,-0.0
RIMBP2,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
SFSWAP,0,37,1,39,1.0,1.0,-0.0,-0.0
ANKLE2,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
GOLGA3,0,37,1,39,1.0,1.0,-0.0,-0.0
LATS2,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
SACS,2,35,3,37,1.0,1.0,-0.0,-0.0
TNFRSF19,0,37,1,39,1.0,1.0,-0.0,-0.0
PARP4,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
POMP,0,37,1,39,1.0,1.0,-0.0,-0.0
BRCA2,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
SOHLH2,0,37,0,40,1.0,1.0,-0.0,-0.0
ELF1,0,37,1,39,1.0,1.0,-0.0,-0.0
FNDC3A,0,37,0,40,1.0,1.0,-0.0,-0.0
ATP7B,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
KLHL1,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
KLF5,0,37,0,40,1.0,1.0,-0.0,-0.0
CTAGE11P,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
MYCBP2,4,33,4,36,1.0,1.0,-0.0,-0.0
COL4A1,4,33,3,37,0.9138412931528116,1.0,0.03912922165432542,-0.0
POTEG,1,36,1,39,1.0,1.0,-0.0,-0.0
OR4K2,1,36,2,38,1.0,1.0,-0.0,-0.0
OR4K17,2,35,2,38,1.0,0.6170750774519738,-0.0,0.2096619936012596
OR11G2,1,36,2,38,1.0,0.4795001221869535,-0.0,0.31921127782572034
RNASE2,3,34,0,40,0.212156253893544,1.0,0.6733441616752353,-0.0
NDRG2,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
PABPN1,0,37,1,39,1.0,1.0,-0.0,-0.0
MYH6,2,35,6,34,0.314986824219613,0.5083315735521454,0.5017076122052987,0.293852914508167
PSME2,0,37,0,40,1.0,1.0,-0.0,-0.0
CIDEB,0,37,0,40,1.0,1.0,-0.0,-0.0
KHNYN,0,37,0,40,1.0,1.0,-0.0,-0.0
CTSG,0,37,1,39,1.0,1.0,-0.0,-0.0
HECTD1,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
AKAP6,3,34,3,37,1.0,1.0,-0.0,-0.0
SRP54,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
PPP2R3C,0,37,0,40,1.0,1.0,-0.0,-0.0
RALGAPA1,0,37,1,39,1.0,1.0,-0.0,-0.0
CLEC14A,1,36,2,38,1.0,1.0,-0.0,-0.0
PNN,0,37,1,39,1.0,1.0,-0.0,-0.0
MDGA2,3,34,2,38,0.9281583190469672,1.0,0.032377938410359776,-0.0
PYGL,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
TXNDC16,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
TMEM260,0,37,1,39,1.0,1.0,-0.0,-0.0
RTN1,2,35,3,37,1.0,1.0,-0.0,-0.0
KCNH5,3,34,2,38,0.9281583190469672,1.0,0.032377938410359776,-0.0
PLEKHG3,0,37,0,40,1.0,1.0,-0.0,-0.0
FAM71D,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
SLC8A3,3,34,7,33,0.37582700270076486,0.6625205835400574,0.4250120195983485,0.17880062429078053
SIPA1L1,2,35,4,36,0.7444163351136388,0.7236736098317631,0.12818410548770043,0.14045726447967397
LTBP2,3,34,3,37,1.0,0.5049850750938458,-0.0,0.29672145732721994
LRRC74A,0,37,0,40,1.0,1.0,-0.0,-0.0
NRXN3,1,36,5,35,0.2392140574723895,1.0,0.6212133025126342,-0.0
TSHR,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
ZC3H14,1,36,1,39,1.0,1.0,-0.0,-0.0
FAM181A,1,36,3,37,0.6644214275001128,1.0,0.177556370057184,-0.0
SERPINA9,2,35,1,39,0.9450778922614836,0.4795001221869535,0.02453239595077231,0.31921127782572034
SERPINA12,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
SERPINA4,1,36,1,39,1.0,1.0,-0.0,-0.0
TCL1B,0,37,0,40,1.0,1.0,-0.0,-0.0
SNORD114-16,0,37,0,40,1.0,1.0,-0.0,-0.0
MIR487B,0,37,0,40,1.0,1.0,-0.0,-0.0
IGHM,0,37,1,39,1.0,1.0,-0.0,-0.0
IGHG1,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
IGHV3-33,0,37,0,40,1.0,1.0,-0.0,-0.0
IGHV1-45,0,37,0,40,1.0,1.0,-0.0,-0.0
IGHV1-46,1,36,1,39,1.0,1.0,-0.0,-0.0
IGHV7-81,0,37,0,40,1.0,1.0,-0.0,-0.0
NPAP1,3,34,3,37,1.0,0.5049850750938458,-0.0,0.29672145732721994
RYR3,8,29,8,32,1.0,0.38157390570502137,-0.0,0.4184213325942663
KNSTRN,0,37,1,39,1.0,1.0,-0.0,-0.0
CASC5,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
RMDN3,0,37,0,40,1.0,1.0,-0.0,-0.0
GCHFR,0,37,0,40,1.0,1.0,-0.0,-0.0
MGA,6,31,3,37,0.4040414633206526,0.7215797250891103,0.39357406467315237,0.1417156780792307
PDIA3,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
B2M,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
SLC24A5,0,37,0,40,1.0,1.0,-0.0,-0.0
LYSMD2,0,37,1,39,1.0,1.0,-0.0,-0.0
LMAN1L,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
WDR61,0,37,0,40,1.0,1.0,-0.0,-0.0
IL16,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
MEX3B,0,37,0,40,1.0,1.0,-0.0,-0.0
ADAMTSL3,1,36,4,36,0.40343450930321345,1.0,0.39422695550612863,-0.0
IFT140,0,37,1,39,1.0,1.0,-0.0,-0.0
CCNF,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
PRSS27,0,37,0,40,1.0,1.0,-0.0,-0.0
PRSS22,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
FLYWCH1,0,37,0,40,1.0,1.0,-0.0,-0.0
CREBBP,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
SNX29,0,37,1,39,1.0,1.0,-0.0,-0.0
ABCC6,0,37,1,39,1.0,1.0,-0.0,-0.0
ACSM5,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
DNAH3,4,33,5,35,1.0,1.0,-0.0,-0.0
EEF2K,0,37,0,40,1.0,1.0,-0.0,-0.0
ERN2,6,31,2,38,0.2157852893713372,0.5083315735521454,0.6659781655966535,0.293852914508167
IL21R,0,37,1,39,1.0,1.0,-0.0,-0.0
KIAA0556,0,37,3,37,0.26705074127527784,1.0,0.5734062121853291,-0.0
SPNS1,0,37,1,39,1.0,1.0,-0.0,-0.0
TAOK2,0,37,1,39,1.0,1.0,-0.0,-0.0
PRR14,0,37,0,40,1.0,1.0,-0.0,-0.0
SRCAP,4,33,3,37,0.9138412931528116,1.0,0.03912922165432542,-0.0
KAT8,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
ITGAX,6,31,7,33,1.0,1.0,-0.0,-0.0
SLC5A2,0,37,0,40,1.0,1.0,-0.0,-0.0
SLC6A10P,1,36,1,39,1.0,1.0,-0.0,-0.0
IGHV3OR16-8,0,37,1,39,1.0,1.0,-0.0,-0.0
CES5A,2,35,2,38,1.0,0.6170750774519738,-0.0,0.2096619936012596
BBS2,0,37,1,39,1.0,1.0,-0.0,-0.0
CETP,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
NLRC5,2,35,3,37,1.0,1.0,-0.0,-0.0
DRC7,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
CDH8,4,33,2,38,0.5996302390235866,1.0,0.2221164740393347,-0.0
DDX28,0,37,0,40,1.0,1.0,-0.0,-0.0
ZFP90,0,37,0,40,1.0,1.0,-0.0,-0.0
NPIPB15,0,37,0,40,1.0,1.0,-0.0,-0.0
CLEC18B,0,37,0,40,1.0,1.0,-0.0,-0.0
CTRB2,0,37,0,40,1.0,1.0,-0.0,-0.0
CHST6,0,37,0,40,1.0,1.0,-0.0,-0.0
CDH13,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
SLC38A8,0,37,0,40,1.0,1.0,-0.0,-0.0
DNAAF1,0,37,1,39,1.0,1.0,-0.0,-0.0
TCF25,0,37,1,39,1.0,1.0,-0.0,-0.0
GP1BA,0,37,0,40,1.0,1.0,-0.0,-0.0
C17orf74,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
ALOX15B,0,37,1,39,1.0,1.0,-0.0,-0.0
MYH2,8,29,3,37,0.1489229108123138,0.11384629800665805,0.8270384837525221,0.9436810869761132
DNAH9,7,30,9,31,0.9156884588871529,0.8539997400757479,0.03825225951990185,0.06854226149329658
TEKT3,0,37,1,39,1.0,1.0,-0.0,-0.0
MPRIP,0,37,1,39,1.0,1.0,-0.0,-0.0
ALKBH5,0,37,0,40,1.0,1.0,-0.0,-0.0
TOP3A,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
ALDH3A2,0,37,0,40,1.0,1.0,-0.0,-0.0
MAP2K3,1,36,2,38,1.0,1.0,-0.0,-0.0
KCNJ12,1,36,1,39,1.0,1.0,-0.0,-0.0
KSR1,0,37,0,40,1.0,1.0,-0.0,-0.0
SPAG5,1,36,1,39,1.0,1.0,-0.0,-0.0
SDF2,0,37,0,40,1.0,1.0,-0.0,-0.0
SLFN11,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
TBC1D3B,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
STARD3,0,37,1,39,1.0,1.0,-0.0,-0.0
KRT27,0,37,0,40,1.0,1.0,-0.0,-0.0
KRTAP9-2,0,37,3,37,0.26705074127527784,1.0,0.5734062121853291,-0.0
ADAM11,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
EFTUD2,0,37,0,40,1.0,1.0,-0.0,-0.0
NMT1,0,37,1,39,1.0,1.0,-0.0,-0.0
ACBD4,0,37,0,40,1.0,1.0,-0.0,-0.0
CTD-2026D20.3,0,37,0,40,1.0,1.0,-0.0,-0.0
HOXB5,0,37,0,40,1.0,1.0,-0.0,-0.0
ABI3,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
MYCBPAP,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
KIF2B,3,34,6,34,0.5582245984417169,0.6373518882339371,0.25319103002559895,0.1956207232016865
OR4D1,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
MTMR4,1,36,1,39,1.0,1.0,-0.0,-0.0
TEX14,3,34,1,39,0.5525151819609927,0.24821307898992362,0.25765578397534805,0.6051753381334227
MED13,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
ABCA10,4,33,4,36,1.0,1.0,-0.0,-0.0
SDK2,4,33,2,38,0.5996302390235866,1.0,0.2221164740393347,-0.0
TTYH2,0,37,0,40,1.0,1.0,-0.0,-0.0
CD300LD,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
TNRC6C,0,37,0,40,1.0,1.0,-0.0,-0.0
CCDC40,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
RPTOR,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
TEX19,0,37,0,40,1.0,1.0,-0.0,-0.0
CTAGE1,3,34,0,40,0.212156253893544,1.0,0.6733441616752353,-0.0
ZNF521,3,34,7,33,0.37582700270076486,0.4131761509873123,0.4250120195983485,0.3838647544165185
DSG4,3,34,3,37,1.0,0.5049850750938458,-0.0,0.29672145732721994
DTNA,2,35,2,38,1.0,1.0,-0.0,-0.0
C18orf25,0,37,0,40,1.0,1.0,-0.0,-0.0
CFAP53,0,37,0,40,1.0,1.0,-0.0,-0.0
DCC,3,34,3,37,1.0,0.5049850750938458,-0.0,0.29672145732721994
TCF4,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
ST8SIA3,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
TNFRSF11A,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
BCL2,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
CNDP2,0,37,0,40,1.0,1.0,-0.0,-0.0
THEG,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
CDC34,0,37,0,40,1.0,1.0,-0.0,-0.0
APC2,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
ATP8B3,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
OAZ1,0,37,0,40,1.0,1.0,-0.0,-0.0
VAV1,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
ZNF557,0,37,0,40,1.0,1.0,-0.0,-0.0
RDH8,0,37,0,40,1.0,1.0,-0.0,-0.0
P2RY11,0,37,0,40,1.0,1.0,-0.0,-0.0
S1PR5,1,36,1,39,1.0,1.0,-0.0,-0.0
KANK2,0,37,1,39,1.0,1.0,-0.0,-0.0
DOCK6,0,37,0,40,1.0,1.0,-0.0,-0.0
SWSAP1,0,37,0,40,1.0,1.0,-0.0,-0.0
ZNF653,0,37,1,39,1.0,1.0,-0.0,-0.0
ZNF788,0,37,0,40,1.0,1.0,-0.0,-0.0
COLGALT1,0,37,0,40,1.0,1.0,-0.0,-0.0
ZNF91,1,36,1,39,1.0,1.0,-0.0,-0.0
ZNF675,0,37,0,40,1.0,1.0,-0.0,-0.0
AC005307.3,0,37,0,40,1.0,1.0,-0.0,-0.0
TSHZ3,7,30,5,35,0.6444826445692804,0.49896229860376107,0.19078877337540281,0.30193226825821123
SLC7A9,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
ALKBH6,0,37,0,40,1.0,1.0,-0.0,-0.0
ZNF565,0,37,0,40,1.0,1.0,-0.0,-0.0
ZNF607,0,37,1,39,1.0,1.0,-0.0,-0.0
RASGRP4,0,37,0,40,1.0,1.0,-0.0,-0.0
PAPL,0,37,1,39,1.0,1.0,-0.0,-0.0
FBL,1,36,1,39,1.0,1.0,-0.0,-0.0
FCGBP,5,32,5,35,1.0,1.0,-0.0,-0.0
CYP2B6,0,37,1,39,1.0,1.0,-0.0,-0.0
CYP2A7P1,0,37,0,40,1.0,1.0,-0.0,-0.0
HNRNPUL1,1,36,1,39,1.0,1.0,-0.0,-0.0
GRIK5,1,36,1,39,1.0,1.0,-0.0,-0.0
PSG2,1,36,3,37,0.6644214275001128,1.0,0.177556370057184,-0.0
PSG4,3,34,0,40,0.212156253893544,1.0,0.6733441616752353,-0.0
IRGC,4,33,0,40,0.10484452996872341,1.0,0.9794542229608608,-0.0
ZNF222,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
ZNF224,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
ZNF226,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
BLOC1S3,0,37,0,40,1.0,1.0,-0.0,-0.0
ERCC2,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
MYPOP,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
RPS11,0,37,0,40,1.0,1.0,-0.0,-0.0
PRR12,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
TBC1D17,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
SIGLEC12,0,37,0,40,1.0,1.0,-0.0,-0.0
ZNF845,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
MIR519B,0,37,0,40,1.0,1.0,-0.0,-0.0
MIR517A,0,37,1,39,1.0,1.0,-0.0,-0.0
TTYH1,1,36,1,39,1.0,1.0,-0.0,-0.0
LILRA1,4,33,2,38,0.5996302390235866,1.0,0.2221164740393347,-0.0
KIR2DL4,1,36,2,38,1.0,1.0,-0.0,-0.0
KIR3DL2,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
TNNT1,0,37,0,40,1.0,1.0,-0.0,-0.0
NLRP11,1,36,2,38,1.0,1.0,-0.0,-0.0
USP29,2,35,3,37,1.0,0.6830913983096087,-0.0,0.16552118339626223
ZNF548,0,37,0,40,1.0,1.0,-0.0,-0.0
ZNF587,0,37,0,40,1.0,1.0,-0.0,-0.0
DEFB126,0,37,0,40,1.0,1.0,-0.0,-0.0
TGM6,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
DDRGK1,0,37,1,39,1.0,1.0,-0.0,-0.0
AP5S1,0,37,0,40,1.0,1.0,-0.0,-0.0
TRMT6,0,37,1,39,1.0,1.0,-0.0,-0.0
FERMT1,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
HAO1,1,36,1,39,1.0,1.0,-0.0,-0.0
PLCB1,3,34,2,38,0.9281583190469672,1.0,0.032377938410359776,-0.0
PLCB4,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
LAMP5,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
RRBP1,1,36,1,39,1.0,1.0,-0.0,-0.0
CST2,0,37,0,40,1.0,1.0,-0.0,-0.0
NINL,2,35,3,37,1.0,1.0,-0.0,-0.0
SUN5,0,37,1,39,1.0,1.0,-0.0,-0.0
EDEM2,0,37,0,40,1.0,1.0,-0.0,-0.0
AAR2,0,37,1,39,1.0,1.0,-0.0,-0.0
KIAA1755,2,35,4,36,0.7444163351136388,1.0,0.12818410548770043,-0.0
TOX2,3,34,3,37,1.0,1.0,-0.0,-0.0
