gene,group_1_with_mut,group_1_without_mut,group_2_with_mut,group_2_without_mut,chi2_p,mwu_p,chi2_neglogp,mwu_neglogp
CDKN2B-AS1,0,79,0,20,1.0,1.0,-0.0,-0.0
FAM73B,2,77,0,20,1.0,1.0,-0.0,-0.0
KCNK18,2,77,1,19,1.0,1.0,-0.0,-0.0
OR51A7,2,77,0,20,1.0,1.0,-0.0,-0.0
GALNT18,2,77,1,19,1.0,1.0,-0.0,-0.0
P2RX3,2,77,0,20,1.0,1.0,-0.0,-0.0
FOXM1,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
RHOJ,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
ZNF592,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
PDP2,1,78,0,20,1.0,1.0,-0.0,-0.0
PER1,1,78,0,20,1.0,1.0,-0.0,-0.0
MAP2K4,0,79,0,20,1.0,1.0,-0.0,-0.0
AC015849.16,4,75,0,20,0.6953175290264628,1.0,0.15781682186779156,-0.0
SAMD14,1,78,0,20,1.0,1.0,-0.0,-0.0
ZNF135,4,75,0,20,0.6953175290264628,1.0,0.15781682186779156,-0.0
C20orf96,1,78,0,20,1.0,1.0,-0.0,-0.0
BCL2L1,0,79,0,20,1.0,1.0,-0.0,-0.0
BACH1,1,78,0,20,1.0,1.0,-0.0,-0.0
TRAPPC10,0,79,0,20,1.0,1.0,-0.0,-0.0
TP73,1,78,0,20,1.0,1.0,-0.0,-0.0
AJAP1,3,76,1,19,1.0,1.0,-0.0,-0.0
PRAMEF8,1,78,0,20,1.0,1.0,-0.0,-0.0
EPHB2,2,77,0,20,1.0,1.0,-0.0,-0.0
IL22RA1,1,78,0,20,1.0,1.0,-0.0,-0.0
UBXN11,0,79,0,20,1.0,1.0,-0.0,-0.0
WDTC1,1,78,0,20,1.0,1.0,-0.0,-0.0
MATN1,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
BSDC1,0,79,0,20,1.0,1.0,-0.0,-0.0
ZSCAN20,2,77,0,20,1.0,1.0,-0.0,-0.0
COL9A2,0,79,0,20,1.0,1.0,-0.0,-0.0
DEPDC1,2,77,0,20,1.0,1.0,-0.0,-0.0
NEXN,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
GBP7,1,78,0,20,1.0,1.0,-0.0,-0.0
LELP1,1,78,0,20,1.0,1.0,-0.0,-0.0
YY1AP1,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
ETV3,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
XCL1,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
PTGS2,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
PLA2G4A,4,75,1,19,1.0,0.6830913983096087,-0.0,0.16552118339626223
REN,0,79,0,20,1.0,1.0,-0.0,-0.0
RCOR3,0,79,0,20,1.0,1.0,-0.0,-0.0
TRIM11,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
TSNAX,0,79,0,20,1.0,1.0,-0.0,-0.0
PLD5,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
C2orf44,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
OTX1,2,77,0,20,1.0,1.0,-0.0,-0.0
MEIS1,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
PAIP2B,0,79,0,20,1.0,1.0,-0.0,-0.0
DYSF,8,71,1,19,0.7817422311381127,0.7892680261342813,0.10693642603080894,0.102775490447784
REG1P,5,74,1,19,1.0,1.0,-0.0,-0.0
LRRTM1,6,73,2,18,1.0,1.0,-0.0,-0.0
IGKV1-5,1,78,0,20,1.0,1.0,-0.0,-0.0
IGKV6D-41,2,77,1,19,1.0,1.0,-0.0,-0.0
DDX18,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
GYPC,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
ZEB2,4,75,3,17,0.28897946681201303,0.3864762307712327,0.539133014568857,0.41287721109190795
ORC4,2,77,0,20,1.0,1.0,-0.0,-0.0
RBM43,1,78,0,20,1.0,1.0,-0.0,-0.0
ITGA6,3,76,3,17,0.17666873725691834,0.5049850750938458,0.7528402950774532,0.29672145732721994
PMS1,2,77,1,19,1.0,1.0,-0.0,-0.0
HECW2,4,75,1,19,1.0,0.13361440253771611,-0.0,0.8741467259508353
CD28,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
METTL21A,0,79,0,20,1.0,1.0,-0.0,-0.0
TTLL4,1,78,0,20,1.0,1.0,-0.0,-0.0
SPEG,11,68,3,17,1.0,0.6620848643775608,-0.0,0.1790863402148006
CNTN6,4,75,1,19,1.0,1.0,-0.0,-0.0
OGG1,1,78,0,20,1.0,1.0,-0.0,-0.0
PPARG,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
WNT7A,0,79,0,20,1.0,1.0,-0.0,-0.0
CCR1,0,79,0,20,1.0,1.0,-0.0,-0.0
NBEAL2,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
IP6K2,1,78,0,20,1.0,1.0,-0.0,-0.0
TCTA,0,79,0,20,1.0,1.0,-0.0,-0.0
MST1R,2,77,0,20,1.0,1.0,-0.0,-0.0
GNAI2,0,79,0,20,1.0,1.0,-0.0,-0.0
CACNA2D2,0,79,0,20,1.0,1.0,-0.0,-0.0
NT5DC2,2,77,0,20,1.0,1.0,-0.0,-0.0
IL17RB,0,79,0,20,1.0,1.0,-0.0,-0.0
CACNA2D3,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
IL17RD,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
EOGT,0,79,0,20,1.0,1.0,-0.0,-0.0
ROBO2,9,70,0,20,0.25106113838726773,1.0,0.6002205062839732,-0.0
KALRN,8,71,1,19,0.7817422311381127,0.013328328780817546,0.10693642603080894,1.8752243027069702
RUVBL1,1,78,0,20,1.0,1.0,-0.0,-0.0
EEFSEC,0,79,0,20,1.0,1.0,-0.0,-0.0
TRH,0,79,0,20,1.0,1.0,-0.0,-0.0
TF,3,76,1,19,1.0,1.0,-0.0,-0.0
TRIM42,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
HTR3D,1,78,0,20,1.0,1.0,-0.0,-0.0
MUC4,4,75,1,19,1.0,1.0,-0.0,-0.0
PIGG,5,74,1,19,1.0,1.0,-0.0,-0.0
FGFR3,1,78,0,20,1.0,1.0,-0.0,-0.0
WFS1,2,77,0,20,1.0,1.0,-0.0,-0.0
PPP2R2C,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
PHOX2B,1,78,0,20,1.0,1.0,-0.0,-0.0
KDR,6,73,0,20,0.45502154206562906,1.0,0.34196804207087195,-0.0
TMEM165,0,79,0,20,1.0,1.0,-0.0,-0.0
EXOC1,0,79,0,20,1.0,1.0,-0.0,-0.0
UGT2B28,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
SPARCL1,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
PPM1K,2,77,0,20,1.0,1.0,-0.0,-0.0
CASP6,0,79,0,20,1.0,1.0,-0.0,-0.0
IL15,1,78,0,20,1.0,1.0,-0.0,-0.0
SDHA,2,77,0,20,1.0,1.0,-0.0,-0.0
PRLR,4,75,1,19,1.0,1.0,-0.0,-0.0
FYB,2,77,2,18,0.37907317823194175,1.0,0.42127694350275596,-0.0
MCTP1,0,79,0,20,1.0,1.0,-0.0,-0.0
SEC24A,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
PCDHB8,7,72,1,19,0.9150354054794201,1.0,0.038562101445182635,-0.0
CYFIP2,2,77,0,20,1.0,1.0,-0.0,-0.0
SLIT3,7,72,4,16,0.30879589943547825,0.2277231246265976,0.5103284753841272,0.6425928657933048
STK10,0,79,3,17,0.005681295026172147,1.0,2.2455526574906144,-0.0
GPX5,1,78,0,20,1.0,1.0,-0.0,-0.0
GUCA1A,2,77,0,20,1.0,1.0,-0.0,-0.0
DEFB110,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
MCM3,2,77,0,20,1.0,1.0,-0.0,-0.0
CD164,0,79,0,20,1.0,1.0,-0.0,-0.0
SLC16A10,0,79,0,20,1.0,1.0,-0.0,-0.0
TMEM200A,6,73,2,18,1.0,1.0,-0.0,-0.0
NMBR,0,79,0,20,1.0,1.0,-0.0,-0.0
PLAGL1,1,78,0,20,1.0,1.0,-0.0,-0.0
PLG,7,72,1,19,0.9150354054794201,1.0,0.038562101445182635,-0.0
RNF216,1,78,0,20,1.0,1.0,-0.0,-0.0
MIOS,5,74,0,20,0.5598364119795416,1.0,0.25193885826799844,-0.0
NPSR1,1,78,0,20,1.0,1.0,-0.0,-0.0
AEBP1,5,74,1,19,1.0,1.0,-0.0,-0.0
ZNF107,4,75,0,20,0.6953175290264628,1.0,0.15781682186779156,-0.0
SEMA3A,6,73,2,18,1.0,0.7728299926844475,-0.0,0.11191603177295384
CYP3A4,0,79,0,20,1.0,1.0,-0.0,-0.0
OR2AE1,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
GAL3ST4,2,77,0,20,1.0,1.0,-0.0,-0.0
STAG3,1,78,2,18,0.19176437911467722,1.0,0.7172320613501597,-0.0
DLGAP2,4,75,3,17,0.28897946681201303,0.5637028616507731,0.539133014568857,0.24894976046811187
MCPH1,1,78,0,20,1.0,1.0,-0.0,-0.0
USP17L2,1,78,0,20,1.0,1.0,-0.0,-0.0
FGFR1,2,77,0,20,1.0,1.0,-0.0,-0.0
MOS,0,79,0,20,1.0,1.0,-0.0,-0.0
BHLHE22,1,78,0,20,1.0,1.0,-0.0,-0.0
FBXO43,1,78,0,20,1.0,1.0,-0.0,-0.0
RSPO2,2,77,0,20,1.0,1.0,-0.0,-0.0
FAM91A1,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
JRK,2,77,0,20,1.0,1.0,-0.0,-0.0
CDKN2B,1,78,0,20,1.0,1.0,-0.0,-0.0
NOL6,1,78,0,20,1.0,1.0,-0.0,-0.0
PTENP1-AS,1,78,0,20,1.0,1.0,-0.0,-0.0
TRPM3,6,73,2,18,1.0,1.0,-0.0,-0.0
GKAP1,0,79,0,20,1.0,1.0,-0.0,-0.0
SPATA31C2,6,73,2,18,1.0,0.1489146731787657,-0.0,0.827062507307554
ASPN,0,79,0,20,1.0,1.0,-0.0,-0.0
FBP2,1,78,0,20,1.0,1.0,-0.0,-0.0
FOXE1,0,79,0,20,1.0,1.0,-0.0,-0.0
STX17,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
C9orf84,1,78,0,20,1.0,1.0,-0.0,-0.0
OR1N1,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
PBX3,1,78,0,20,1.0,1.0,-0.0,-0.0
LMX1B,0,79,0,20,1.0,1.0,-0.0,-0.0
GARNL3,4,75,1,19,1.0,1.0,-0.0,-0.0
EXOSC2,0,79,0,20,1.0,1.0,-0.0,-0.0
DDX31,1,78,0,20,1.0,1.0,-0.0,-0.0
SARDH,2,77,0,20,1.0,1.0,-0.0,-0.0
UBAC1,0,79,0,20,1.0,1.0,-0.0,-0.0
SLC34A3,1,78,0,20,1.0,1.0,-0.0,-0.0
MCM10,2,77,0,20,1.0,1.0,-0.0,-0.0
DNA2,0,79,0,20,1.0,1.0,-0.0,-0.0
SLC25A16,0,79,0,20,1.0,1.0,-0.0,-0.0
C10orf35,0,79,0,20,1.0,1.0,-0.0,-0.0
NPFFR1,0,79,0,20,1.0,1.0,-0.0,-0.0
AP3M1,0,79,0,20,1.0,1.0,-0.0,-0.0
SH2D4B,3,76,1,19,1.0,1.0,-0.0,-0.0
TCF7L2,1,78,0,20,1.0,1.0,-0.0,-0.0
CPXM2,4,75,1,19,1.0,1.0,-0.0,-0.0
DOCK1,3,76,1,19,1.0,1.0,-0.0,-0.0
CYP2R1,0,79,0,20,1.0,1.0,-0.0,-0.0
SAAL1,1,78,0,20,1.0,1.0,-0.0,-0.0
QSER1,3,76,1,19,1.0,1.0,-0.0,-0.0
NAT10,5,74,0,20,0.5598364119795416,1.0,0.25193885826799844,-0.0
CRY2,0,79,0,20,1.0,1.0,-0.0,-0.0
OR4A47,2,77,1,19,1.0,1.0,-0.0,-0.0
OR5W2,5,74,0,20,0.5598364119795416,1.0,0.25193885826799844,-0.0
OR5A1,2,77,1,19,1.0,0.4795001221869535,-0.0,0.31921127782572034
OSBP,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
SDHAF2,0,79,0,20,1.0,1.0,-0.0,-0.0
SCGB1A1,0,79,0,20,1.0,1.0,-0.0,-0.0
C11orf84,1,78,0,20,1.0,1.0,-0.0,-0.0
SSSCA1,0,79,0,20,1.0,1.0,-0.0,-0.0
KDM2A,2,77,0,20,1.0,1.0,-0.0,-0.0
C11orf24,1,78,0,20,1.0,1.0,-0.0,-0.0
CTTN,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
B3GNT6,0,79,0,20,1.0,1.0,-0.0,-0.0
GPR83,1,78,0,20,1.0,1.0,-0.0,-0.0
BIRC3,0,79,0,20,1.0,1.0,-0.0,-0.0
EXPH5,5,74,1,19,1.0,1.0,-0.0,-0.0
C11orf88,0,79,0,20,1.0,1.0,-0.0,-0.0
CBL,1,78,0,20,1.0,1.0,-0.0,-0.0
CACNA2D4,2,77,0,20,1.0,1.0,-0.0,-0.0
NCAPD2,2,77,1,19,1.0,0.4795001221869535,-0.0,0.31921127782572034
C12orf60,0,79,0,20,1.0,1.0,-0.0,-0.0
KLHL42,2,77,0,20,1.0,1.0,-0.0,-0.0
ERGIC2,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
DDX11,0,79,0,20,1.0,1.0,-0.0,-0.0
KIAA1551,5,74,0,20,0.5598364119795416,1.0,0.25193885826799844,-0.0
C12orf40,4,75,0,20,0.6953175290264628,1.0,0.15781682186779156,-0.0
DDN,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
ATF1,0,79,0,20,1.0,1.0,-0.0,-0.0
IL22,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
CNOT2,2,77,1,19,1.0,1.0,-0.0,-0.0
NTN4,0,79,0,20,1.0,1.0,-0.0,-0.0
DAO,2,77,0,20,1.0,1.0,-0.0,-0.0
USP30,0,79,0,20,1.0,1.0,-0.0,-0.0
DTX1,2,77,0,20,1.0,1.0,-0.0,-0.0
SLC8B1,0,79,0,20,1.0,1.0,-0.0,-0.0
MPHOSPH9,2,77,0,20,1.0,1.0,-0.0,-0.0
FLT1,3,76,2,18,0.5754848586458726,1.0,0.23996609843393227,-0.0
HSPH1,2,77,1,19,1.0,1.0,-0.0,-0.0
CYSLTR2,2,77,1,19,1.0,1.0,-0.0,-0.0
DIS3,2,77,0,20,1.0,1.0,-0.0,-0.0
ITGBL1,6,73,0,20,0.45502154206562906,1.0,0.34196804207087195,-0.0
RNASE9,1,78,0,20,1.0,1.0,-0.0,-0.0
CPNE6,1,78,0,20,1.0,1.0,-0.0,-0.0
RABGGTA,0,79,3,17,0.005681295026172147,1.0,2.2455526574906144,-0.0
GPHB5,1,78,0,20,1.0,1.0,-0.0,-0.0
MAP3K9,0,79,2,18,0.051185048394519234,1.0,1.2908568817595856,-0.0
FLRT2,3,76,1,19,1.0,1.0,-0.0,-0.0
JAG2,2,77,0,20,1.0,1.0,-0.0,-0.0
IGHV1-18,0,79,0,20,1.0,1.0,-0.0,-0.0
SNORD115-21,1,78,0,20,1.0,1.0,-0.0,-0.0
SNORD115-39,0,79,0,20,1.0,1.0,-0.0,-0.0
ATP10A,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
SLC12A6,0,79,0,20,1.0,1.0,-0.0,-0.0
PLA2G4E,0,79,0,20,1.0,1.0,-0.0,-0.0
ZSCAN29,1,78,0,20,1.0,1.0,-0.0,-0.0
CATSPER2,1,78,0,20,1.0,1.0,-0.0,-0.0
PIGB,0,79,0,20,1.0,1.0,-0.0,-0.0
PIF1,1,78,0,20,1.0,1.0,-0.0,-0.0
DPP8,1,78,0,20,1.0,1.0,-0.0,-0.0
LARP6,3,76,1,19,1.0,1.0,-0.0,-0.0
NPM1P42,0,79,0,20,1.0,1.0,-0.0,-0.0
LINGO1,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
IREB2,2,77,0,20,1.0,1.0,-0.0,-0.0
RHCG,3,76,1,19,1.0,1.0,-0.0,-0.0
ANPEP,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
ITFG3,1,78,0,20,1.0,1.0,-0.0,-0.0
CCDC78,2,77,0,20,1.0,1.0,-0.0,-0.0
TRAF7,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
TNFRSF12A,1,78,0,20,1.0,1.0,-0.0,-0.0
MMP25,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
UBN1,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
UMOD,2,77,2,18,0.37907317823194175,0.6170750774519738,0.42127694350275596,0.2096619936012596
ZP2,0,79,0,20,1.0,1.0,-0.0,-0.0
RRN3P2,0,79,0,20,1.0,1.0,-0.0,-0.0
C16orf93,1,78,0,20,1.0,1.0,-0.0,-0.0
RBL2,0,79,0,20,1.0,1.0,-0.0,-0.0
IRX3,0,79,0,20,1.0,1.0,-0.0,-0.0
CIAPIN1,0,79,0,20,1.0,1.0,-0.0,-0.0
ADGRG1,0,79,0,20,1.0,1.0,-0.0,-0.0
SLC38A7,1,78,0,20,1.0,1.0,-0.0,-0.0
SLC7A6OS,0,79,0,20,1.0,1.0,-0.0,-0.0
ZC3H18,0,79,2,18,0.051185048394519234,1.0,1.2908568817595856,-0.0
SMG6,0,79,0,20,1.0,1.0,-0.0,-0.0
OR1D4,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
TNFSF13,1,78,0,20,1.0,1.0,-0.0,-0.0
FXR2,0,79,0,20,1.0,1.0,-0.0,-0.0
RP11-385D13.1,2,77,1,19,1.0,1.0,-0.0,-0.0
ATPAF2,0,79,0,20,1.0,1.0,-0.0,-0.0
ULK2,0,79,0,20,1.0,1.0,-0.0,-0.0
UNC45B,5,74,2,18,0.9331815300100206,1.0,0.030033865564215386,-0.0
MMP28,0,79,0,20,1.0,1.0,-0.0,-0.0
TAF15,1,78,0,20,1.0,1.0,-0.0,-0.0
KRTAP4-11,0,79,0,20,1.0,1.0,-0.0,-0.0
KRT33A,1,78,0,20,1.0,1.0,-0.0,-0.0
BRCA1,2,77,1,19,1.0,1.0,-0.0,-0.0
ITGA2B,1,78,2,18,0.19176437911467722,1.0,0.7172320613501597,-0.0
MAP3K3,2,77,1,19,1.0,1.0,-0.0,-0.0
RGS9,3,76,1,19,1.0,1.0,-0.0,-0.0
CTD-2006K23.2,0,79,0,20,1.0,1.0,-0.0,-0.0
GGA3,0,79,2,18,0.051185048394519234,1.0,1.2908568817595856,-0.0
CBX2,1,78,0,20,1.0,1.0,-0.0,-0.0
CEP131,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
ENTHD2,2,77,0,20,1.0,1.0,-0.0,-0.0
BAHCC1,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
ALYREF,0,79,0,20,1.0,1.0,-0.0,-0.0
CSNK1D,0,79,0,20,1.0,1.0,-0.0,-0.0
HEXDC,1,78,0,20,1.0,1.0,-0.0,-0.0
SS18,1,78,0,20,1.0,1.0,-0.0,-0.0
CELF4,5,74,0,20,0.5598364119795416,1.0,0.25193885826799844,-0.0
ZNF532,2,77,2,18,0.37907317823194175,1.0,0.42127694350275596,-0.0
CCBE1,5,74,0,20,0.5598364119795416,1.0,0.25193885826799844,-0.0
CDH19,6,73,1,19,1.0,1.0,-0.0,-0.0
LPPR3,2,77,0,20,1.0,1.0,-0.0,-0.0
ZNF439,1,78,0,20,1.0,1.0,-0.0,-0.0
ZNF563,1,78,0,20,1.0,1.0,-0.0,-0.0
CACNA1A,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
MYO9B,0,79,0,20,1.0,1.0,-0.0,-0.0
KLHL26,1,78,0,20,1.0,1.0,-0.0,-0.0
ZNF682,0,79,0,20,1.0,1.0,-0.0,-0.0
ZNF100,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
UBA2,1,78,0,20,1.0,1.0,-0.0,-0.0
LSR,0,79,0,20,1.0,1.0,-0.0,-0.0
PAF1,0,79,0,20,1.0,1.0,-0.0,-0.0
EID2,0,79,0,20,1.0,1.0,-0.0,-0.0
TTC9B,0,79,0,20,1.0,1.0,-0.0,-0.0
PGLYRP1,0,79,0,20,1.0,1.0,-0.0,-0.0
CD37,0,79,0,20,1.0,1.0,-0.0,-0.0
PNKP,0,79,0,20,1.0,1.0,-0.0,-0.0
ZNF880,1,78,0,20,1.0,1.0,-0.0,-0.0
ZNF600,1,78,0,20,1.0,1.0,-0.0,-0.0
BIRC8,4,75,1,19,1.0,0.4142161782425252,-0.0,0.3827729426607157
MIR516B1,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
MIR520H,0,79,0,20,1.0,1.0,-0.0,-0.0
LILRA5,2,77,1,19,1.0,1.0,-0.0,-0.0
LILRB1,5,74,1,19,1.0,1.0,-0.0,-0.0
ZNF471,1,78,0,20,1.0,1.0,-0.0,-0.0
ZNF606,3,76,1,19,1.0,1.0,-0.0,-0.0
ZNF324B,2,77,0,20,1.0,1.0,-0.0,-0.0
C20orf194,2,77,1,19,1.0,1.0,-0.0,-0.0
PROKR2,2,77,0,20,1.0,1.0,-0.0,-0.0
CST11,0,79,1,19,0.45570974540945675,1.0,0.3413116838768541,-0.0
MAP1LC3A,0,79,0,20,1.0,1.0,-0.0,-0.0
NFS1,2,77,0,20,1.0,1.0,-0.0,-0.0
SLMO2,0,79,0,20,1.0,1.0,-0.0,-0.0
COL9A3,2,77,0,20,1.0,1.0,-0.0,-0.0
NPBWR2,1,78,0,20,1.0,1.0,-0.0,-0.0
KRTAP27-1,0,79,0,20,1.0,1.0,-0.0,-0.0
KRTAP6-2,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
GART,2,77,0,20,1.0,1.0,-0.0,-0.0
KRTAP10-3,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
KRTAP10-11,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
CECR1,1,78,0,20,1.0,1.0,-0.0,-0.0
SEZ6L,9,70,2,18,1.0,1.0,-0.0,-0.0
XBP1,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
ZNRF3,2,77,0,20,1.0,1.0,-0.0,-0.0
RFPL1,0,79,0,20,1.0,1.0,-0.0,-0.0
C22orf42,1,78,0,20,1.0,1.0,-0.0,-0.0
BAIAP2L2,1,78,0,20,1.0,1.0,-0.0,-0.0
GRAP2,1,78,0,20,1.0,1.0,-0.0,-0.0
SERHL2,0,79,0,20,1.0,1.0,-0.0,-0.0
PPP6R2,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
VCX,0,79,0,20,1.0,1.0,-0.0,-0.0
PRDX4,0,79,0,20,1.0,1.0,-0.0,-0.0
HYPM,0,79,0,20,1.0,1.0,-0.0,-0.0
USP9X,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
KCND1,0,79,0,20,1.0,1.0,-0.0,-0.0
KDM5C,5,74,1,19,1.0,1.0,-0.0,-0.0
FAAH2,2,77,0,20,1.0,1.0,-0.0,-0.0
MAGEA6,2,77,0,20,1.0,1.0,-0.0,-0.0
TREX2,2,77,1,19,1.0,1.0,-0.0,-0.0
SLC2A7,2,77,0,20,1.0,1.0,-0.0,-0.0
MASP2,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
PRAMEF18,2,77,1,19,1.0,1.0,-0.0,-0.0
PADI3,5,74,1,19,1.0,0.7236736098317631,-0.0,0.14045726447967397
ACTL8,2,77,0,20,1.0,1.0,-0.0,-0.0
WNT4,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
SRRM1,1,78,0,20,1.0,1.0,-0.0,-0.0
HMGB4,1,78,0,20,1.0,1.0,-0.0,-0.0
ZFP69,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
DMBX1,3,76,1,19,1.0,1.0,-0.0,-0.0
PDZK1IP1,1,78,0,20,1.0,1.0,-0.0,-0.0
SPATA6,1,78,0,20,1.0,1.0,-0.0,-0.0
DNAJC6,3,76,1,19,1.0,1.0,-0.0,-0.0
TCTEX1D1,4,75,0,20,0.6953175290264628,1.0,0.15781682186779156,-0.0
FPGT-TNNI3K,2,77,2,18,0.37907317823194175,1.0,0.42127694350275596,-0.0
RBMXL1,3,76,1,19,1.0,1.0,-0.0,-0.0
ARHGAP29,3,76,1,19,1.0,1.0,-0.0,-0.0
MOV10,2,77,0,20,1.0,1.0,-0.0,-0.0
LRIG2,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
HIPK1,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
SYT6,3,76,1,19,1.0,1.0,-0.0,-0.0
HMGCS2,3,76,1,19,1.0,1.0,-0.0,-0.0
TXNIP,2,77,1,19,1.0,1.0,-0.0,-0.0
RP11-337C18.8,1,78,0,20,1.0,1.0,-0.0,-0.0
RFX5,2,77,1,19,1.0,1.0,-0.0,-0.0
TCHH,8,71,3,17,0.8248974661977487,1.0,0.08360003039785308,-0.0
SEMA4A,2,77,0,20,1.0,1.0,-0.0,-0.0
RHBG,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
MEF2D,2,77,0,20,1.0,1.0,-0.0,-0.0
IQGAP3,5,74,0,20,0.5598364119795416,1.0,0.25193885826799844,-0.0
GPATCH4,2,77,1,19,1.0,1.0,-0.0,-0.0
ETV3L,1,78,0,20,1.0,1.0,-0.0,-0.0
OR6K6,5,74,0,20,0.5598364119795416,1.0,0.25193885826799844,-0.0
NIT1,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
HSPA6,2,77,0,20,1.0,1.0,-0.0,-0.0
UAP1,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
UCK2,1,78,0,20,1.0,1.0,-0.0,-0.0
RC3H1,3,76,1,19,1.0,1.0,-0.0,-0.0
ABL2,4,75,2,18,0.7626468300629968,1.0,0.11767653054214251,-0.0
FAM58BP,2,77,0,20,1.0,1.0,-0.0,-0.0
DDX59,1,78,1,19,0.8644354685832345,1.0,0.06326742192072699,-0.0
IL20,2,77,0,20,1.0,1.0,-0.0,-0.0
CR1,5,74,2,18,0.9331815300100206,0.624206114766406,0.030033865564215386,0.204671981270973
PLXNA2,4,75,0,20,0.6953175290264628,1.0,0.15781682186779156,-0.0
SLC30A10,4,75,1,19,1.0,0.13361440253771611,-0.0,0.8741467259508353
CAPN2,2,77,0,20,1.0,1.0,-0.0,-0.0
GJC2,2,77,0,20,1.0,1.0,-0.0,-0.0
HIST3H3,1,78,0,20,1.0,1.0,-0.0,-0.0
RHOU,2,77,0,20,1.0,1.0,-0.0,-0.0
CHRM3,3,76,0,20,0.8769196409245219,1.0,0.05704020264543126,-0.0
ZNF124,2,77,0,20,1.0,1.0,-0.0,-0.0
OR6F1,6,73,0,20,0.45502154206562906,1.0,0.34196804207087195,-0.0
OR2T35,2,77,0,20,1.0,1.0,-0.0,-0.0
