gene,group_1_with_mut,group_1_without_mut,group_2_with_mut,group_2_without_mut,chi2_p,mwu_p,chi2_neglogp,mwu_neglogp
RPL37,0,116,0,10,1.0,1.0,-0.0,-0.0
PDE4D,2,114,0,10,1.0,1.0,-0.0,-0.0
CWC27,0,116,1,9,0.11820656765178046,1.0,0.9273583930343916,-0.0
GFM2,0,116,0,10,1.0,1.0,-0.0,-0.0
CTC-512J14.7,0,116,0,10,1.0,1.0,-0.0,-0.0
PRR16,2,114,0,10,1.0,1.0,-0.0,-0.0
RAPGEF6,3,113,0,10,1.0,1.0,-0.0,-0.0
KLHL3,1,115,0,10,1.0,1.0,-0.0,-0.0
RBM27,3,113,1,9,0.7314914426843505,1.0,0.13579075008098673,-0.0
TCERG1,3,113,1,9,0.7314914426843505,1.0,0.13579075008098673,-0.0
ADRB2,2,114,0,10,1.0,1.0,-0.0,-0.0
RP11-844P9.2,0,116,0,10,1.0,1.0,-0.0,-0.0
TSPAN17,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
OR2Y1,1,115,0,10,1.0,1.0,-0.0,-0.0
CDYL,5,111,0,10,1.0,1.0,-0.0,-0.0
BLOC1S5-TXNDC5,0,116,0,10,1.0,1.0,-0.0,-0.0
HIST1H2AG,2,114,0,10,1.0,1.0,-0.0,-0.0
OR2B2,1,115,0,10,1.0,1.0,-0.0,-0.0
OR11A1,3,113,1,9,0.7314914426843505,0.6170750774519738,0.13579075008098673,0.2096619936012596
OR2H2,3,113,0,10,1.0,1.0,-0.0,-0.0
TRIM15,0,116,0,10,1.0,1.0,-0.0,-0.0
GNL1,1,115,0,10,1.0,1.0,-0.0,-0.0
EGFL8,0,116,0,10,1.0,1.0,-0.0,-0.0
AGPAT1,3,113,0,10,1.0,1.0,-0.0,-0.0
WDR46,1,115,0,10,1.0,1.0,-0.0,-0.0
KIFC1,4,112,0,10,1.0,1.0,-0.0,-0.0
ENPP5,2,114,0,10,1.0,1.0,-0.0,-0.0
SNAP91,2,114,0,10,1.0,1.0,-0.0,-0.0
C6orf165,1,115,0,10,1.0,1.0,-0.0,-0.0
SCML4,2,114,0,10,1.0,1.0,-0.0,-0.0
WISP3,0,116,1,9,0.11820656765178046,1.0,0.9273583930343916,-0.0
TRDN,1,115,0,10,1.0,1.0,-0.0,-0.0
L3MBTL3,0,116,0,10,1.0,1.0,-0.0,-0.0
MTFR2,1,115,0,10,1.0,1.0,-0.0,-0.0
AKAP12,5,111,0,10,1.0,1.0,-0.0,-0.0
PNLDC1,4,112,0,10,1.0,1.0,-0.0,-0.0
T,5,111,0,10,1.0,1.0,-0.0,-0.0
DPY19L2P3,0,116,0,10,1.0,1.0,-0.0,-0.0
TBX20,5,111,0,10,1.0,1.0,-0.0,-0.0
POLD2,2,114,0,10,1.0,1.0,-0.0,-0.0
WBSCR28,0,116,0,10,1.0,1.0,-0.0,-0.0
PTPN12,0,116,0,10,1.0,1.0,-0.0,-0.0
ZKSCAN5,3,113,0,10,1.0,1.0,-0.0,-0.0
ZNF800,3,113,1,9,0.7314914426843505,1.0,0.13579075008098673,-0.0
CPA5,2,114,0,10,1.0,1.0,-0.0,-0.0
SLC37A3,0,116,0,10,1.0,1.0,-0.0,-0.0
TAS2R38,3,113,0,10,1.0,1.0,-0.0,-0.0
PRSS1,5,111,0,10,1.0,1.0,-0.0,-0.0
OR9A2,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
TCAF2,3,113,0,10,1.0,1.0,-0.0,-0.0
TCAF1,3,113,0,10,1.0,1.0,-0.0,-0.0
OR2F1,2,114,0,10,1.0,1.0,-0.0,-0.0
CLN8,1,115,0,10,1.0,1.0,-0.0,-0.0
MSRA,3,113,0,10,1.0,1.0,-0.0,-0.0
NAT2,0,116,0,10,1.0,1.0,-0.0,-0.0
CSGALNACT1,0,116,0,10,1.0,1.0,-0.0,-0.0
PPP2R2A,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
DUSP26,4,112,0,10,1.0,1.0,-0.0,-0.0
LETM2,1,115,0,10,1.0,1.0,-0.0,-0.0
CA8,1,115,0,10,1.0,1.0,-0.0,-0.0
ARFGEF1,4,112,1,9,0.8617165465138684,1.0,0.06463556773601595,-0.0
HNF4G,4,112,0,10,1.0,1.0,-0.0,-0.0
RALYL,4,112,0,10,1.0,1.0,-0.0,-0.0
BAALC,3,113,0,10,1.0,1.0,-0.0,-0.0
TRPS1,18,98,1,9,0.9941679158350064,1.0,0.002540256687516561,-0.0
ENPP2,3,113,0,10,1.0,1.0,-0.0,-0.0
TBC1D31,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
SPATC1,4,112,0,10,1.0,1.0,-0.0,-0.0
IFNA16,0,116,0,10,1.0,1.0,-0.0,-0.0
TMEM215,4,112,0,10,1.0,1.0,-0.0,-0.0
TRIM14,0,116,0,10,1.0,1.0,-0.0,-0.0
GRIN3A,8,108,1,9,1.0,1.0,-0.0,-0.0
ZNF883,2,114,0,10,1.0,1.0,-0.0,-0.0
ADAMTSL2,2,114,0,10,1.0,1.0,-0.0,-0.0
FCN1,3,113,0,10,1.0,1.0,-0.0,-0.0
TPRN,0,116,0,10,1.0,1.0,-0.0,-0.0
LARP4B,4,112,0,10,1.0,1.0,-0.0,-0.0
ADARB2,4,112,0,10,1.0,1.0,-0.0,-0.0
TUBAL3,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
KIN,4,112,0,10,1.0,1.0,-0.0,-0.0
NSUN6,5,111,0,10,1.0,1.0,-0.0,-0.0
ZNF239,2,114,0,10,1.0,1.0,-0.0,-0.0
CXCL12,3,113,0,10,1.0,1.0,-0.0,-0.0
RP11-38L15.8,0,116,0,10,1.0,1.0,-0.0,-0.0
CHAT,8,108,1,9,1.0,1.0,-0.0,-0.0
ASAH2,3,113,0,10,1.0,1.0,-0.0,-0.0
BTAF1,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
C10orf82,3,113,0,10,1.0,1.0,-0.0,-0.0
CHST15,1,115,0,10,1.0,1.0,-0.0,-0.0
PPFIBP2,3,113,1,9,0.7314914426843505,1.0,0.13579075008098673,-0.0
OR10A3,3,113,0,10,1.0,1.0,-0.0,-0.0
CALCA,2,114,0,10,1.0,1.0,-0.0,-0.0
ACCS,1,115,0,10,1.0,1.0,-0.0,-0.0
SPI1,0,116,0,10,1.0,1.0,-0.0,-0.0
OR5B2,4,112,1,9,0.8617165465138684,1.0,0.06463556773601595,-0.0
TCN1,3,113,0,10,1.0,1.0,-0.0,-0.0
BATF2,1,115,0,10,1.0,1.0,-0.0,-0.0
SYVN1,2,114,0,10,1.0,1.0,-0.0,-0.0
MAP3K11,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
ZDHHC24,1,115,0,10,1.0,1.0,-0.0,-0.0
P4HA3,2,114,0,10,1.0,1.0,-0.0,-0.0
PCF11,2,114,0,10,1.0,1.0,-0.0,-0.0
SYTL2,8,108,0,10,0.8553036354704221,1.0,0.0678796819970813,-0.0
MMP10,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
MSANTD4,4,112,0,10,1.0,1.0,-0.0,-0.0
BLID,1,115,0,10,1.0,1.0,-0.0,-0.0
CLEC1B,2,114,0,10,1.0,1.0,-0.0,-0.0
ATF7IP,3,113,0,10,1.0,1.0,-0.0,-0.0
TSPAN11,3,113,0,10,1.0,1.0,-0.0,-0.0
ABCD2,6,110,0,10,1.0,1.0,-0.0,-0.0
FAM186B,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
AQP6,1,115,0,10,1.0,1.0,-0.0,-0.0
TMEM19,1,115,0,10,1.0,1.0,-0.0,-0.0
BBS10,0,116,0,10,1.0,1.0,-0.0,-0.0
TDG,2,114,0,10,1.0,1.0,-0.0,-0.0
ATP2A2,7,109,0,10,0.9362897085640212,1.0,0.028589750232883977,-0.0
RNF34,2,114,0,10,1.0,1.0,-0.0,-0.0
C1QTNF9B,1,115,0,10,1.0,1.0,-0.0,-0.0
PDS5B,3,113,0,10,1.0,1.0,-0.0,-0.0
TDRD3,2,114,0,10,1.0,1.0,-0.0,-0.0
DACH1,6,110,1,9,1.0,1.0,-0.0,-0.0
GPR180,2,114,0,10,1.0,1.0,-0.0,-0.0
CLDN10,1,115,0,10,1.0,1.0,-0.0,-0.0
OR4N5,1,115,0,10,1.0,1.0,-0.0,-0.0
PARP2,2,114,0,10,1.0,1.0,-0.0,-0.0
PSMB11,2,114,0,10,1.0,1.0,-0.0,-0.0
NYNRIN,4,112,0,10,1.0,1.0,-0.0,-0.0
PTGDR,3,113,1,9,0.7314914426843505,1.0,0.13579075008098673,-0.0
ESR2,1,115,0,10,1.0,1.0,-0.0,-0.0
ADAM21P1,4,112,0,10,1.0,1.0,-0.0,-0.0
DIO2,9,107,0,10,0.7839122937656098,1.0,0.10573252464256368,-0.0
PLCB2,4,112,0,10,1.0,1.0,-0.0,-0.0
LTK,2,114,0,10,1.0,1.0,-0.0,-0.0
SECISBP2L,4,112,1,9,0.8617165465138684,1.0,0.06463556773601595,-0.0
ADAM10,2,114,0,10,1.0,1.0,-0.0,-0.0
FEM1B,0,116,0,10,1.0,1.0,-0.0,-0.0
C16orf91,0,116,0,10,1.0,1.0,-0.0,-0.0
CLCN7,3,113,0,10,1.0,1.0,-0.0,-0.0
ABAT,4,112,0,10,1.0,1.0,-0.0,-0.0
MKL2,4,112,0,10,1.0,1.0,-0.0,-0.0
UQCRC2,0,116,0,10,1.0,1.0,-0.0,-0.0
ARHGAP17,2,114,0,10,1.0,1.0,-0.0,-0.0
SETD1A,2,114,0,10,1.0,1.0,-0.0,-0.0
RP11-1166P10.6,1,115,0,10,1.0,1.0,-0.0,-0.0
C16orf78,3,113,0,10,1.0,1.0,-0.0,-0.0
ADGRG3,3,113,0,10,1.0,1.0,-0.0,-0.0
PLEKHG4,4,112,0,10,1.0,1.0,-0.0,-0.0
CENPT,0,116,0,10,1.0,1.0,-0.0,-0.0
EDC4,3,113,0,10,1.0,1.0,-0.0,-0.0
PHLPP2,5,111,0,10,1.0,1.0,-0.0,-0.0
PRPF8,1,115,0,10,1.0,1.0,-0.0,-0.0
EIF4A1,0,116,0,10,1.0,1.0,-0.0,-0.0
ERBB2,6,110,0,10,1.0,1.0,-0.0,-0.0
KRT32,1,115,0,10,1.0,1.0,-0.0,-0.0
PTPRM,4,112,0,10,1.0,1.0,-0.0,-0.0
DSG2,2,114,0,10,1.0,1.0,-0.0,-0.0
MRO,2,114,0,10,1.0,1.0,-0.0,-0.0
DYNAP,2,114,0,10,1.0,1.0,-0.0,-0.0
SERPINB4,3,113,0,10,1.0,1.0,-0.0,-0.0
RTTN,7,109,0,10,0.9362897085640212,1.0,0.028589750232883977,-0.0
HDGFRP2,1,115,0,10,1.0,1.0,-0.0,-0.0
OR1M1,2,114,0,10,1.0,1.0,-0.0,-0.0
ZNF844,3,113,0,10,1.0,1.0,-0.0,-0.0
PSENEN,0,116,0,10,1.0,1.0,-0.0,-0.0
ZNF780A,1,115,0,10,1.0,1.0,-0.0,-0.0
POU2F2,1,115,0,10,1.0,1.0,-0.0,-0.0
PRR19,0,116,0,10,1.0,1.0,-0.0,-0.0
ZNF112,2,114,0,10,1.0,1.0,-0.0,-0.0
FGF21,3,113,0,10,1.0,1.0,-0.0,-0.0
FCGRT,0,116,0,10,1.0,1.0,-0.0,-0.0
IGLON5,0,116,0,10,1.0,1.0,-0.0,-0.0
SIGLEC14,0,116,0,10,1.0,1.0,-0.0,-0.0
MIR518C,0,116,0,10,1.0,1.0,-0.0,-0.0
CACNG6,3,113,0,10,1.0,1.0,-0.0,-0.0
SIRPB1,4,112,0,10,1.0,1.0,-0.0,-0.0
TLDC2,1,115,0,10,1.0,1.0,-0.0,-0.0
SLC32A1,4,112,0,10,1.0,1.0,-0.0,-0.0
CASS4,7,109,0,10,0.9362897085640212,1.0,0.028589750232883977,-0.0
C20orf85,2,114,0,10,1.0,1.0,-0.0,-0.0
TAF4,2,114,0,10,1.0,1.0,-0.0,-0.0
RGS19,1,115,0,10,1.0,1.0,-0.0,-0.0
KRTAP20-1,1,115,0,10,1.0,1.0,-0.0,-0.0
UBASH3A,4,112,0,10,1.0,1.0,-0.0,-0.0
PKNOX1,1,115,0,10,1.0,1.0,-0.0,-0.0
KRTAP12-4,1,115,0,10,1.0,1.0,-0.0,-0.0
ZNF280B,1,115,0,10,1.0,1.0,-0.0,-0.0
RBFOX2,1,115,0,10,1.0,1.0,-0.0,-0.0
SLC25A6,0,116,0,10,1.0,1.0,-0.0,-0.0
FRMPD4,9,107,1,9,1.0,1.0,-0.0,-0.0
GAGE10,1,115,0,10,1.0,1.0,-0.0,-0.0
MTMR8,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
LHFPL1,1,115,0,10,1.0,1.0,-0.0,-0.0
IDS,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
WRAP73,0,116,0,10,1.0,1.0,-0.0,-0.0
EXTL1,2,114,0,10,1.0,1.0,-0.0,-0.0
FAM167B,0,116,0,10,1.0,1.0,-0.0,-0.0
SF3A3,1,115,0,10,1.0,1.0,-0.0,-0.0
SCP2,2,114,0,10,1.0,1.0,-0.0,-0.0
USP33,2,114,0,10,1.0,1.0,-0.0,-0.0
EXTL2,1,115,0,10,1.0,1.0,-0.0,-0.0
KCNA3,3,113,0,10,1.0,1.0,-0.0,-0.0
OVGP1,0,116,0,10,1.0,1.0,-0.0,-0.0
REG4,2,114,0,10,1.0,1.0,-0.0,-0.0
GJA8,5,111,0,10,1.0,1.0,-0.0,-0.0
IVL,3,113,0,10,1.0,1.0,-0.0,-0.0
S100A3,1,115,0,10,1.0,1.0,-0.0,-0.0
OR10K2,4,112,0,10,1.0,1.0,-0.0,-0.0
OR10R2,3,113,1,9,0.7314914426843505,1.0,0.13579075008098673,-0.0
OR6K3,6,110,1,9,1.0,1.0,-0.0,-0.0
OR6N2,7,109,0,10,0.9362897085640212,1.0,0.028589750232883977,-0.0
ATP1A2,5,111,0,10,1.0,1.0,-0.0,-0.0
UHMK1,1,115,0,10,1.0,1.0,-0.0,-0.0
RNASEL,2,114,0,10,1.0,1.0,-0.0,-0.0
CFH,9,107,1,9,1.0,0.007660761135179473,-0.0,2.115728078880889
CHIT1,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
DYRK3,1,115,0,10,1.0,1.0,-0.0,-0.0
RP4-559A3.7,0,116,0,10,1.0,1.0,-0.0,-0.0
ADCK3,3,113,0,10,1.0,1.0,-0.0,-0.0
ACTA1,4,112,0,10,1.0,1.0,-0.0,-0.0
DISC1,3,113,0,10,1.0,1.0,-0.0,-0.0
LYST,11,105,0,10,0.663184465034552,1.0,0.17836565560131523,-0.0
MTR,5,111,0,10,1.0,1.0,-0.0,-0.0
OR2AK2,5,111,1,9,0.9706063798879349,1.0,0.01295685835246719,-0.0
OR2L3,1,115,0,10,1.0,1.0,-0.0,-0.0
OR2T11,8,108,0,10,0.8553036354704221,1.0,0.0678796819970813,-0.0
MBOAT2,1,115,0,10,1.0,1.0,-0.0,-0.0
NTSR2,1,115,0,10,1.0,1.0,-0.0,-0.0
GEN1,4,112,0,10,1.0,1.0,-0.0,-0.0
PLEKHH2,3,113,0,10,1.0,1.0,-0.0,-0.0
SLC3A1,3,113,0,10,1.0,1.0,-0.0,-0.0
STON1-GTF2A1L,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
XPO1,6,110,1,9,1.0,1.0,-0.0,-0.0
IGKV1-27,3,113,0,10,1.0,1.0,-0.0,-0.0
ZNF2,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
CHST10,0,116,0,10,1.0,1.0,-0.0,-0.0
GPR45,4,112,0,10,1.0,1.0,-0.0,-0.0
FOXD4L1,2,114,0,10,1.0,1.0,-0.0,-0.0
GPR39,2,114,0,10,1.0,1.0,-0.0,-0.0
FASTKD1,1,115,0,10,1.0,1.0,-0.0,-0.0
CCDC141,5,111,1,9,0.9706063798879349,0.7236736098317631,0.01295685835246719,0.14045726447967397
ITGA4,11,105,1,9,1.0,1.0,-0.0,-0.0
PPP1R1C,2,114,0,10,1.0,1.0,-0.0,-0.0
IGFBP2,2,114,0,10,1.0,1.0,-0.0,-0.0
USP37,0,116,0,10,1.0,1.0,-0.0,-0.0
CCL20,1,115,0,10,1.0,1.0,-0.0,-0.0
TRIP12,7,109,0,10,0.9362897085640212,1.0,0.028589750232883977,-0.0
NMUR1,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
SH3BP4,5,111,0,10,1.0,1.0,-0.0,-0.0
OR6B2,0,116,0,10,1.0,1.0,-0.0,-0.0
BHLHE40,0,116,0,10,1.0,1.0,-0.0,-0.0
NGLY1,2,114,0,10,1.0,1.0,-0.0,-0.0
GOLGA4,4,112,0,10,1.0,1.0,-0.0,-0.0
KLHDC8B,0,116,0,10,1.0,1.0,-0.0,-0.0
RBM5,1,115,0,10,1.0,1.0,-0.0,-0.0
RBM15B,0,116,0,10,1.0,1.0,-0.0,-0.0
SHQ1,3,113,0,10,1.0,1.0,-0.0,-0.0
ZBTB11,2,114,0,10,1.0,1.0,-0.0,-0.0
CEP97,0,116,0,10,1.0,1.0,-0.0,-0.0
C3orf30,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
ADPRH,2,114,0,10,1.0,1.0,-0.0,-0.0
CCDC14,1,115,0,10,1.0,1.0,-0.0,-0.0
PODXL2,2,114,0,10,1.0,1.0,-0.0,-0.0
ESYT3,1,115,0,10,1.0,1.0,-0.0,-0.0
SPSB4,0,116,0,10,1.0,1.0,-0.0,-0.0
PPM1L,2,114,0,10,1.0,1.0,-0.0,-0.0
SAMD7,4,112,1,9,0.8617165465138684,1.0,0.06463556773601595,-0.0
KLHL6,3,113,0,10,1.0,1.0,-0.0,-0.0
ECE2,6,110,1,9,1.0,1.0,-0.0,-0.0
TLR10,4,112,0,10,1.0,1.0,-0.0,-0.0
GABRA4,9,107,1,9,1.0,1.0,-0.0,-0.0
CORIN,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
POLR2B,6,110,0,10,1.0,1.0,-0.0,-0.0
YTHDC1,5,111,0,10,1.0,1.0,-0.0,-0.0
MOB1B,1,115,0,10,1.0,1.0,-0.0,-0.0
NPFFR2,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
CDKL2,1,115,0,10,1.0,1.0,-0.0,-0.0
HERC3,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
ATOH1,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
ADH1B,5,111,0,10,1.0,1.0,-0.0,-0.0
ADH7,1,115,0,10,1.0,1.0,-0.0,-0.0
PPA2,0,116,0,10,1.0,1.0,-0.0,-0.0
LEF1,5,111,0,10,1.0,1.0,-0.0,-0.0
SCLT1,1,115,0,10,1.0,1.0,-0.0,-0.0
ZNF827,8,108,0,10,0.8553036354704221,1.0,0.0678796819970813,-0.0
MAB21L2,0,116,0,10,1.0,1.0,-0.0,-0.0
GLRA3,6,110,0,10,1.0,1.0,-0.0,-0.0
FAM134B,2,114,0,10,1.0,1.0,-0.0,-0.0
MROH2B,11,105,0,10,0.663184465034552,1.0,0.17836565560131523,-0.0
FST,4,112,0,10,1.0,1.0,-0.0,-0.0
SLC12A2,5,111,0,10,1.0,1.0,-0.0,-0.0
CAMLG,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
PSD2,4,112,0,10,1.0,1.0,-0.0,-0.0
PCDHA8,5,111,0,10,1.0,1.0,-0.0,-0.0
FAM114A2,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
NKX2-5,4,112,0,10,1.0,1.0,-0.0,-0.0
RPP40,2,114,0,10,1.0,1.0,-0.0,-0.0
OR2B3,1,115,0,10,1.0,1.0,-0.0,-0.0
GRM4,3,113,0,10,1.0,1.0,-0.0,-0.0
PACSIN1,2,114,0,10,1.0,1.0,-0.0,-0.0
LHFPL5,4,112,0,10,1.0,1.0,-0.0,-0.0
KIF6,5,111,0,10,1.0,1.0,-0.0,-0.0
MOCS1,2,114,0,10,1.0,1.0,-0.0,-0.0
MRPL2,1,115,0,10,1.0,1.0,-0.0,-0.0
OPN5,4,112,1,9,0.8617165465138684,1.0,0.06463556773601595,-0.0
RHAG,4,112,0,10,1.0,1.0,-0.0,-0.0
Unknown,6,110,0,10,1.0,1.0,-0.0,-0.0
SMAP1,1,115,0,10,1.0,1.0,-0.0,-0.0
PRDM13,1,115,0,10,1.0,1.0,-0.0,-0.0
MED23,2,114,0,10,1.0,1.0,-0.0,-0.0
SLC22A2,2,114,0,10,1.0,1.0,-0.0,-0.0
ERMARD,0,116,0,10,1.0,1.0,-0.0,-0.0
LFNG,1,115,0,10,1.0,1.0,-0.0,-0.0
AMZ1,1,115,0,10,1.0,1.0,-0.0,-0.0
TWIST1,0,116,0,10,1.0,1.0,-0.0,-0.0
HOXA4,3,113,0,10,1.0,1.0,-0.0,-0.0
DPY19L2P1,2,114,0,10,1.0,1.0,-0.0,-0.0
AOAH,5,111,0,10,1.0,1.0,-0.0,-0.0
AMPH,8,108,0,10,0.8553036354704221,1.0,0.0678796819970813,-0.0
ZNF735,5,111,1,9,0.9706063798879349,1.0,0.01295685835246719,-0.0
PEX1,4,112,0,10,1.0,1.0,-0.0,-0.0
ASNS,2,114,0,10,1.0,1.0,-0.0,-0.0
FBXO24,5,111,1,9,0.9706063798879349,1.0,0.01295685835246719,-0.0
PLOD3,4,112,0,10,1.0,1.0,-0.0,-0.0
PIK3CG,9,107,1,9,1.0,1.0,-0.0,-0.0
PNPLA8,2,114,0,10,1.0,1.0,-0.0,-0.0
EIF3IP1,3,113,0,10,1.0,1.0,-0.0,-0.0
SLC13A1,4,112,0,10,1.0,1.0,-0.0,-0.0
SSU72P8,2,114,0,10,1.0,1.0,-0.0,-0.0
GCC1,1,115,0,10,1.0,1.0,-0.0,-0.0
CPA1,2,114,0,10,1.0,1.0,-0.0,-0.0
GIMAP5,3,113,0,10,1.0,1.0,-0.0,-0.0
DEFA3,0,116,0,10,1.0,1.0,-0.0,-0.0
BLK,2,114,0,10,1.0,1.0,-0.0,-0.0
FGF17,0,116,0,10,1.0,1.0,-0.0,-0.0
GSR,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
KAT6A,7,109,0,10,0.9362897085640212,1.0,0.028589750232883977,-0.0
IKBKB,2,114,0,10,1.0,1.0,-0.0,-0.0
ANGPT1,4,112,0,10,1.0,1.0,-0.0,-0.0
NUDCD1,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
FAM83H,0,116,0,10,1.0,1.0,-0.0,-0.0
DMRT2,1,115,0,10,1.0,1.0,-0.0,-0.0
SPATA31A1,17,99,0,10,0.4126589696791706,1.0,0.3844087104968835,-0.0
ZNF658B,1,115,0,10,1.0,1.0,-0.0,-0.0
CBWD5,0,116,0,10,1.0,1.0,-0.0,-0.0
ABHD17B,0,116,0,10,1.0,1.0,-0.0,-0.0
TRPM6,10,106,1,9,1.0,1.0,-0.0,-0.0
EPB41L4B,0,116,1,9,0.11820656765178046,1.0,0.9273583930343916,-0.0
DBH,3,113,0,10,1.0,1.0,-0.0,-0.0
ENTPD2,1,115,0,10,1.0,1.0,-0.0,-0.0
BAMBI,2,114,0,10,1.0,1.0,-0.0,-0.0
BICC1,6,110,1,9,1.0,1.0,-0.0,-0.0
RUFY2,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
UNC5B,2,114,0,10,1.0,1.0,-0.0,-0.0
NRG3,6,110,2,8,0.2423144161580243,0.7728299926844475,0.6156207473497575,0.11191603177295384
HHEX,0,116,0,10,1.0,1.0,-0.0,-0.0
CYP2C18,2,114,0,10,1.0,1.0,-0.0,-0.0
BLOC1S2,0,116,0,10,1.0,1.0,-0.0,-0.0
CCDC172,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
HSPA12A,2,114,0,10,1.0,1.0,-0.0,-0.0
HTRA1,3,113,0,10,1.0,1.0,-0.0,-0.0
ADAM12,4,112,0,10,1.0,1.0,-0.0,-0.0
MUC6,8,108,0,10,0.8553036354704221,1.0,0.0678796819970813,-0.0
OR51V1,11,105,1,9,1.0,1.0,-0.0,-0.0
HNRNPKP3,2,114,0,10,1.0,1.0,-0.0,-0.0
ACCSL,3,113,0,10,1.0,1.0,-0.0,-0.0
OR5D16,8,108,0,10,0.8553036354704221,1.0,0.0678796819970813,-0.0
OR8I2,5,111,0,10,1.0,1.0,-0.0,-0.0
OR8J3,5,111,0,10,1.0,1.0,-0.0,-0.0
ZP1,0,116,0,10,1.0,1.0,-0.0,-0.0
ARL2,0,116,0,10,1.0,1.0,-0.0,-0.0
BRMS1,0,116,0,10,1.0,1.0,-0.0,-0.0
KRTAP5-10,4,112,0,10,1.0,1.0,-0.0,-0.0
GDPD5,1,115,0,10,1.0,1.0,-0.0,-0.0
UBE4A,3,113,0,10,1.0,1.0,-0.0,-0.0
OR8G2P,1,115,1,9,0.3681683516757791,1.0,0.43395354685674953,-0.0
FOXRED1,1,115,0,10,1.0,1.0,-0.0,-0.0
AKAP3,5,111,0,10,1.0,1.0,-0.0,-0.0
FOXJ2,1,115,0,10,1.0,1.0,-0.0,-0.0
CLEC7A,1,115,0,10,1.0,1.0,-0.0,-0.0
SLCO1C1,3,113,0,10,1.0,1.0,-0.0,-0.0
LMNTD1,1,115,0,10,1.0,1.0,-0.0,-0.0
ITPR2,10,106,0,10,0.7203149471329242,1.0,0.14247757315889648,-0.0
YARS2,3,113,0,10,1.0,1.0,-0.0,-0.0
PKP2,7,109,0,10,0.9362897085640212,1.0,0.028589750232883977,-0.0
PUS7L,1,115,0,10,1.0,1.0,-0.0,-0.0
PFKM,1,115,0,10,1.0,1.0,-0.0,-0.0
CACNB3,1,115,0,10,1.0,1.0,-0.0,-0.0
TROAP,2,114,0,10,1.0,1.0,-0.0,-0.0
TFCP2,2,114,0,10,1.0,1.0,-0.0,-0.0
KRT5,0,116,0,10,1.0,1.0,-0.0,-0.0
ESPL1,3,113,0,10,1.0,1.0,-0.0,-0.0
OR6C75,0,116,0,10,1.0,1.0,-0.0,-0.0
ZBTB39,2,114,0,10,1.0,1.0,-0.0,-0.0
LRIG3,2,114,0,10,1.0,1.0,-0.0,-0.0
C12orf66,4,112,0,10,1.0,1.0,-0.0,-0.0
EPYC,2,114,1,9,0.5712691995093714,1.0,0.24315919068427153,-0.0
MIR1251,0,116,0,10,1.0,1.0,-0.0,-0.0
C12orf42,1,115,0,10,1.0,1.0,-0.0,-0.0
BTBD11,4,112,0,10,1.0,1.0,-0.0,-0.0
GPN3,0,116,0,10,1.0,1.0,-0.0,-0.0
CCDC62,1,115,0,10,1.0,1.0,-0.0,-0.0
ATP6V0A2,2,114,0,10,1.0,1.0,-0.0,-0.0
ADGRD1,4,112,0,10,1.0,1.0,-0.0,-0.0
PUS1,0,116,0,10,1.0,1.0,-0.0,-0.0
TPTE2,4,112,0,10,1.0,1.0,-0.0,-0.0
HMGB1,0,116,0,10,1.0,1.0,-0.0,-0.0
KIAA0226L,4,112,0,10,1.0,1.0,-0.0,-0.0
ESD,0,116,0,10,1.0,1.0,-0.0,-0.0
HTR2A,1,115,0,10,1.0,1.0,-0.0,-0.0
GPR183,2,114,0,10,1.0,1.0,-0.0,-0.0
OR11H12,8,108,0,10,0.8553036354704221,1.0,0.0678796819970813,-0.0
OR4Q3,9,107,0,10,0.7839122937656098,1.0,0.10573252464256368,-0.0
OR4K1,6,110,0,10,1.0,1.0,-0.0,-0.0
